"","MMA001","MMA002","MMA003","MMA004","MMA005","MMA006","MMA007","MMA008","MMA009","MMA010","MMA011","MMA012","MMA013","MMA014","MMA015","MMA016","MMA017","MMA018","MMA019","MMA020","MMA021","MMA022","MMA023","MMA024","MMA025","MMA026","MMA027","MMA028","MMA029","MMA030","MMA031","MMA032","MMA033","MMA034","MMA035","MMB001","MMB002","MMB003","MMB004","MMB005","MMB006","MMB007","MMB008","MMB009","MMB010","MMB011","MMB012","MMB013","MMB014","MMB015","MMB016","MMB018","MMB019","MMB020","MMB021","MMB022","MMB023","MMB024","MMB025","MMB026","MMC001","MMC002","MMC003","MMC005","MMC006","MMC007","MMC008","MMC010","MMC011","MMC012","MMC013","MMC014","MMC015","MMC016","MMC017","MMC018","MMC019","MMC020","MMC021","MMC022","MMC023","MMC024","MMC025","MMC026","MMC027","MMC029","MMC030","MMC031","MMC032","MMC033"
"1966",14.204,5.04422175754706,18.6074982174097,-1.20935006192811,5.358,10.8259134031009,14.854,10.96349287235,11.563,10.3128880253083,-0.0285625970599831,7.72452793516783,7.2112196344322,17.707,15.794,17.93,15.0795190904372,79.40475,12.8910031569998,15.362,8.574,21.267,16.932,40.9632460964664,14.6491789024612,4.11250941382682,12.9378706317638,21.1603332983332,12.8585955750111,26.627,29.327,33.915,21.1096467181261,13.9040585112271,19.7718593473199,54.161,9.34658964091259,9.764,25.561,9.038,22.669,15.5074505338119,47.7095918726797,39.075,21.183,30.6681239493746,14.096,15.303005877992,3.88814798476799,4.15046538295668,44.9084514224136,14.506,22.71,1.48900108354288,2.73215735592842,16.596,12.2368324650699,29.068,18.8969134427618,16.6286841909954,12.3777760592305,11.155,3.53574990026858,-0.215709641233089,11.6978809048517,2.08155078640759,0.770191347415368,31.923,24.006,-1.23150162708334,14.526679100472,10.9436800136075,-2.00135223788651,70.994,-1.59146659537648,5.114,11.0601594687831,16.6549916295192,10.5698244506768,1.45754818392883,-0.374227627250099,21.249,12.9046882881487,27.5433700550627,22.2556263003556,14.991139524231,31.002,14.1791641172642,34.041,36.544
"1965",13.878,5.00822175754706,18.2894982174097,-1.6136523451978,5.176,10.5849134031009,14.648,10.61149287235,11.225,9.96288802530834,-0.0605625970599831,7.43652793516783,7.1662196344322,17.436,15.437,17.539,14.7235190904372,79.08925,12.7090031569998,15.033,8.493,21.014,16.583,40.5029460964664,14.2751789024612,3.86498394717942,12.7448706317638,20.9343332983332,12.5535955750111,25.718,29.022,33.462,20.7096467181261,13.5860585112271,19.6688593473199,53.702,8.81458964091259,9.023,24.785,8.989,21.781,14.8144505338119,46.9235918726797,38.829,21.019,30.3481239493746,13.892,14.7520293410511,3.38024049054707,3.65646538295668,44.0757847557469,14.13,22.06,1.09606905406448,2.31995607701893,15.888,12.1628324650699,28.769,18.0239134427618,16.4296841909954,12.0447760592305,11.099,3.05169680383252,-0.621959298440349,11.0631435841511,1.83555078640759,0.552279200769068,31.433,23.796,-1.55410230333094,13.9796645724999,10.7076800136075,-2.31154391445255,70.501,-2.193436445629,4.6079048321067,10.7551594687831,16.0639916295192,9.88982445067682,1.01322381217911,-0.705892122041029,21.004,12.7946882881487,27.1220367217294,22.0096263003556,14.573139524231,30.892,13.7491641172642,33.816,36.238
"1964",13.498,4.98222175754707,17.8134982174097,-2.0179546193817,4.94,10.1579134031009,14.502,10.21749287235,10.64,9.51488802530834,-0.0905625970599831,7.06652793516783,7.0672196344322,17.136,15.002,17.037,14.4015190904372,78.72525,12.5630031569998,14.523,8.426,20.761,16.294,39.7804460964664,13.6891789024612,3.62041151758786,12.5808706317638,20.5653332983332,11.9795955750111,24.972,28.634,32.864,20.6436467181261,13.1910585112271,19.5358593473199,53.167,8.22558964091259,8.329,24.242,8.928,21.183,13.5794505338119,46.184925206013,38.539,20.847,29.8471239493746,13.704,14.1966803512052,2.86683755056674,3.16446538295668,43.4097847557469,13.636,21.382,0.712563828878255,1.91452003827212,15.51,12.1448324650699,28.518,16.3929134427618,16.1436841909954,11.6507760592305,10.988,2.56493801463359,-1.02752177089912,10.4076719974768,1.59201435433798,0.334043269304742,30.824,23.666,-1.87841223151845,13.4326500493316,10.4776800136075,-2.62374439542133,69.919,-2.81119769360068,4.09880317524411,10.3421594687831,15.5209916295192,9.23182445067682,0.569651482876101,-1.03197157873166,20.805,12.5666882881487,26.7813700550627,21.7576263003556,13.528139524231,30.804,13.0511641172642,33.555,35.948
"1963",13.202,4.97022175754707,17.3374982174097,-2.42225688448911,4.904,9.7239134031009,14.348,9.87549287235003,10.117,9.05188802530834,-0.255790719799132,6.53252793516783,6.9692196344322,16.912,14.709,16.703,13.9555190904372,78.466,12.2130031569998,14.076,8.387,20.465,16.102,39.1400460964664,13.1371789024612,3.37877979086406,12.2898706317638,20.2063332983332,11.5605955750111,24.48,28.28,32.321,20.5876467181261,12.9990585112271,19.4908593473199,52.683,7.82658964091259,7.787,23.559,8.873,20.939,12.8374505338119,45.3902585393463,38.316,20.587,29.4931239493746,13.366,13.6370644473193,2.34811196170424,2.59446538295668,42.7111180890802,13.283,20.9212841203338,0.338283540794681,1.51579312995046,15.03,11.9368324650699,28.275,15.9729134427618,15.9056841909954,11.5347760592305,10.897,2.075572863779,-1.43239295627759,9.73225888778095,1.34770201919164,0.115564829526032,30.364,23.53,-2.20435954737938,12.8856355309281,10.3276800136075,-2.93788130719554,69.619,-3.44423118748091,3.58683834893604,10.0941594687831,15.0329916295192,8.32582445067682,0.126834657365167,-1.35252130215832,20.635,12.2616882881487,26.392703388396,21.2876263003556,13.163139524231,30.7,12.8771641172642,33.343,35.742
"1962",12.917,4.93222175754707,16.7594982174097,-2.8265591405295,4.892,9.2619134031009,14.262,9.61449287235003,9.435,8.42988802530834,-0.418555612383145,6.14052793516783,6.8512196344322,16.739,14.549,16.504,13.5035190904372,78.21475,11.8410031569998,13.6,8.29,20.138,15.791,38.1243460964664,12.6281789024612,3.14007618110183,12.0008706317638,19.7473332983332,10.9935955750111,24.196,27.954,31.905,20.5316467181261,12.6620585112271,19.3388593473199,51.998,7.44658964091259,7.081,22.783,8.76600000000001,20.821,12.0944505338119,44.6035918726797,38.084,20.281,29.2761239493746,13.044,13.0732893221128,1.82424004730368,2.07458624550728,42.2531180890802,12.851,20.4545867113874,-0.0269777971143054,1.12371809721974,14.558,11.6488324650699,28.07,15.6529134427618,15.6166841909954,11.4757760592305,10.821,1.58370270954143,-1.83656866852287,9.03771317644336,1.10271761836391,-0.103073183359266,29.965,23.426,-2.53187092002951,12.3386210172497,10.1216800136075,-3.25388079916568,69.409,-4.09200718052416,3.07215659759458,9.8141594687831,14.6359916295192,7.18982445067682,-0.315223132368617,-1.66759772582747,20.55,12.0236882881487,25.9693700550627,21.0416263003556,12.777139524231,30.618,12.6851641172642,33.095,35.48
"1961",12.748,4.90022175754707,16.3634982174097,-3.23086138751257,4.848,8.8699134031009,14.2,9.30649287235003,8.875,7.78488802530834,-0.578877678336655,5.90652793516783,6.8002196344322,16.63,14.474,16.228,13.1675190904372,77.98225,11.4870031569998,13.281,8.251,19.948,15.572,37.1662460964664,12.2261789024612,2.90428785067684,11.8058706317638,19.3143332983332,10.3905955750111,23.856,27.717,31.478,20.4456467181261,12.4440585112271,19.1688593473199,51.676,7.04958964091259,6.589,22.291,8.684,20.743,11.5884505338119,44.0262585393463,37.844,20.05,29.0931239493746,12.796,12.5054648221593,1.29540165717607,1.55133804387904,41.6504514224136,12.703,19.9821487189202,-0.383430291515331,0.738236540149081,14.452,11.2248324650699,27.859,15.3729134427618,15.3666841909954,11.3927760592305,10.717,1.08943093735899,-2.24004463786103,8.32485996327136,0.857167065998051,-0.3217861754392,29.715,23.366,-2.86087155196697,11.7916065082557,9.97768001360754,-3.57166754371008,69.183,-4.75398533104999,2.55490709052003,9.5651594687831,14.4409916295192,6.56182445067682,-0.756518283700475,-1.97725841191569,20.459,11.8806882881487,25.6960367217294,20.9526263003556,12.534139524231,30.498,12.5751641172642,32.824,35.21
"1960",12.701,4.86022175754707,16.2994982174097,-3.63516362544816,4.832,8.7419134031009,14.132,9.03049287235003,8.737,7.44688802530834,-0.736777721253401,5.82252793516783,6.7792196344322,16.538,14.423,16.122,13.0955190904372,77.65975,11.2650031569998,13.184,8.234,19.786,15.247,36.4324460964664,12.0041789024612,2.67140171024665,11.6378706317638,19.2003332983332,10.2525955750111,23.628,27.61,30.965,20.3596467181261,12.4080585112271,18.9938593473199,51.192,6.99358964091259,6.44,22.113,8.57700000000001,20.687,11.4174505338119,43.200925206013,37.527,19.812,28.8591239493746,12.668,11.9337029478871,0.76178016759927,1.02483601572062,40.7164514224136,12.603,19.5042158131183,-0.731288168813589,0.359288913710889,14.438,11.1788324650699,27.587,15.3109134427618,15.2286841909954,11.3237760592305,10.609,0.592862959835283,-2.64281651079707,7.59454052649989,0.611158352985241,-0.54048789409766,29.594,23.302,-3.19128517907218,11.244592003905,9.92768001360754,-3.89116473619486,69.021,-5.42961470244305,2.03524192190094,9.4101594687831,14.3489916295192,5.75782445067682,-1.19704712336593,-2.28156205126971,20.368,11.7896882881487,25.3240367217294,20.8976263003556,12.431139524231,30.376,12.4991641172642,32.567,34.862
"1959",12.559,4.80422175754707,16.1774982174097,-4.03946585434633,4.802,8.5609134031009,14.06,8.70349287235003,8.615,7.26388802530834,-0.892276944796235,5.49252793516783,6.7442196344322,16.45,14.396,15.946,12.9575190904372,77.32125,11.1910031569998,13.02,8.13,19.487,14.954,35.6099460964664,11.7881789024612,2.44140441875068,11.4928706317638,19.0693332983332,10.0565955750111,23.324,27.473,30.457,20.2956467181261,12.1970585112271,18.7438593473199,50.498,6.92958964091259,6.29,21.896,8.501,20.611,11.2904505338119,42.184925206013,37.19,19.726,28.6291239493746,12.478,11.3581178535787,0.223562481318056,0.495197614789305,39.5324514224136,12.507,19.0210383885942,-1.07076977515283,-0.0131854722190931,14.422,11.1348324650699,27.311,15.1719134427618,15.0446841909954,11.2707760592305,10.576,0.094106216739323,-3.04487985011494,6.84761232279148,0.364801546964551,-0.759090428014382,29.434,23.234,-3.52303407060791,10.6975775041552,9.84768001360754,-4.21229409497396,68.961,-6.11833376315308,1.5133161108141,9.1521594687831,14.2059916295192,5.35382445067682,-1.6368059074608,-2.58056846340638,20.284,11.5916882881487,24.8913700550627,20.8416263003556,12.297139524231,30.246,12.3931641172642,32.22,34.526
"1958",12.51,4.76022175754707,16.1094982174097,-4.44376807421734,4.79,8.4709134031009,13.995,8.44049287235003,8.586,7.20388802530834,-1.04539695269712,5.34052793516783,6.7052196344322,16.373,14.366,15.737,12.8875190904372,76.94725,11.1650031569998,12.936,8.046,19.263,14.551,34.8083460964664,11.5611789024612,2.21428238341024,11.4368706317638,18.9753332983332,10.0005955750111,23.092,27.384,30.026,20.2616467181261,12.1700585112271,18.5378593473199,49.994,6.90958964091259,6.149,21.799,8.47100000000001,20.553,11.2144505338119,41.3042585393463,36.865,19.556,28.4771239493746,12.408,10.778825847371,-0.31906097245593,-0.0374574890489768,38.3851180890802,12.439,18.5328715643875,-1.40209757641536,-0.379248452861813,14.412,11.1048324650699,27.063,15.1419134427618,14.9646841909954,11.2317760592305,10.499,-0.406729824994399,-3.44623013487755,6.08494898723629,0.118208792322967,-0.977504207164946,29.257,23.128,-3.85603902921921,10.1505630089635,9.80968001360754,-4.53497586138912,68.915,-6.81957038669491,0.989287601224558,9.0041594687831,14.1529916295192,5.19182445067682,-2.07579082144122,-2.87433859651266,20.195,11.3706882881487,24.5780367217294,20.7946263003556,12.269139524231,30.096,12.3591641172642,31.856,34.214
"1957",12.393,4.70222175754707,15.9654982174097,-4.84807028507161,4.77,8.2749134031009,13.927,8.30649287235003,8.447,7.09088802530834,-1.19615973208758,5.20252793516783,6.6802196344322,16.299,14.338,15.599,12.7435190904372,76.53,11.0830031569998,12.78,7.948,18.95,14.153,33.5869460964664,11.2991789024612,1.99002177021676,11.3238706317638,18.7843332983332,9.82859557501114,22.726,27.278,29.553,20.2316467181261,12.0980585112271,18.2838593473199,49.365,6.80958964091259,5.967,21.686,8.402,20.459,11.0354505338119,40.2195918726797,36.57,19.329,28.2301239493746,12.1488252100182,10.1959453015114,-0.865896384980282,-0.573007502157541,37.2171180890802,12.36,18.039974987113,-1.72549798656629,-0.738962960822541,14.406,11.0328324650699,26.801,14.9589134427618,14.7806841909954,11.1987760592305,10.409,-0.909533755731171,-3.84686276391508,5.30743965925089,-0.128505776335783,-1.19563807193345,29.017,23.076,-4.19021945204254,9.60354851828627,9.75968001360754,-4.85912886131207,68.871,-7.53274229310407,0.463317140115236,8.8191594687831,14.0899916295192,4.91582445067682,-2.51399798306691,-3.16293448041774,20.056,11.1176882881487,24.2693700550627,20.7086263003556,12.121139524231,29.94,12.1971641172642,31.397,33.79
"1956",12.284,4.65622175754707,15.6874982174097,-5.25237248691955,4.74400000000001,8.1169134031009,13.869,8.15249287235003,8.319,6.93088802530834,-1.34458727009914,5.08852793516783,6.6622196344322,16.238,14.302,15.46,12.5655190904372,76.12825,10.9630031569998,12.563,7.901,18.496,13.804,32.4773460964664,11.0311789024612,1.76860874516169,11.1708706317638,18.6123332983332,9.69059557501114,22.338,27.148,29.002,20.1876467181261,12.0590585112271,18.0738593473199,48.662,6.71958964091259,5.797,21.582,8.344,20.317,10.8884505338119,39.096925206013,36.275,19.06,27.9721239493746,11.891194934308,9.6095945882473,-1.41674994751259,-1.1113306308997,36.2237847557469,12.292,17.5426083033855,-2.04119741957071,-1.09239192870655,14.4,10.9628324650699,26.503,14.8159134427618,14.5496841909954,11.1607760592305,10.28,-1.41419416583628,-4.24677313605777,4.51597347825185,-0.375228024407973,-1.41340086270398,28.72,23.018,-4.52549473621435,9.05653403207971,9.69568001360754,-5.18467192061456,68.841,-8.25726720241612,-0.064434525530932,8.6491594687831,14.0069916295192,4.69382445067682,-2.95142351009763,-3.44641814495081,19.859,11.0016882881487,24.0733700550627,20.6386263003556,12.031139524231,29.6318868424093,12.0631641172642,31.024,33.314
"1955",12.199,4.57022175754707,15.5574982174097,-5.65667467977142,4.72800000000001,7.9959134031009,13.812,8.01049287235004,8.226,6.85188802530834,-1.49070117046377,4.95852793516783,6.6362196344322,16.161,14.264,15.32,12.5055190904372,75.755,10.8810031569998,12.397,7.775,17.998,13.421,31.5347460964664,10.8121789024612,1.55002971546632,11.1278706317638,18.4483332983332,9.57459557501114,21.968,27.028,28.509,20.1636467181261,12.0120585112271,17.9468593473199,48.147,6.64158964091259,5.661,21.469,8.27,20.215,10.7304505338119,38.3042585393463,35.846,18.763,27.7291239493746,11.6351082602566,9.01989001571561,-1.97143123084122,-1.65230720540954,35.6257847557469,12.214,17.0410266322446,-2.34941834131094,-1.43959719173477,14.366,10.9128324650699,26.22,14.6619134427618,14.3576841909954,11.1087760592305,10.212,-1.92060158837524,-4.64595673036849,3.71142407932933,-0.621845807506619,-1.63070300945214,28.48,22.966,-4.86178568437971,8.50951955030092,9.61968001360754,-5.51152528063832,68.791,-8.99257298814587,-0.59380945174891,8.4761594687831,13.9449916295192,4.43382445067682,-3.38806358798948,-3.72485053829884,19.692,10.9176882881487,23.8780367217294,20.5586263003556,11.957139524231,29.3245467065644,11.9531641172642,30.645,32.966
"1954",12.073,4.55222175754707,15.4394982174097,-6.06097686363728,4.70200000000001,7.8109134031009,13.756,7.93549287235003,8.012,6.71288802530834,-1.63452263684431,4.71231929072321,6.5712196344322,16.109,14.221,15.234,12.4035190904372,75.3915,10.7610031569998,12.287,7.666,17.471,13.092,30.6562460964664,10.5491789024612,1.33427134007008,11.0128706317638,18.2533332983332,9.40459557501114,21.652,26.919,28.009,19.9676467181261,11.9690585112271,17.8158593473199,47.661,6.39286106733701,5.448,21.334,8.19900000000001,20.093,10.5464505338119,37.742925206013,35.449,18.471,27.5561239493746,11.3805642921518,8.42694573819887,-2.5297533322214,-2.19581977192977,35.1377847557469,12.088,16.5354803683027,-2.65037909793073,-1.78063944003149,14.346,10.7848324650699,25.958,14.4029134427618,14.1436841909954,11.0797760592305,10.137,-2.42864858357903,-5.0444091096312,2.89464891914585,-0.868249057992643,-1.84745660085764,28.266,22.9,-5.19901456580136,7.96250507290777,9.58168001360754,-5.83961065973728,68.761,-9.73809811874306,-1.12465261946191,8.3141594687831,13.8689916295192,4.27182445067682,-3.82391447283829,-3.99829147997868,19.499,10.8316882881487,23.7240367217294,20.4966263003556,11.869139524231,29.0179851165035,11.7691641172642,30.294,32.498
"1953",11.955,4.46622175754707,15.2754982174097,-6.46527903852697,4.64000000000001,7.6989134031009,13.688,7.82049287235003,7.872,6.58388802530834,-1.7760724728345,4.46768729735359,6.5442196344322,16.043,14.176,15.175,12.3695190904372,75.00375,10.6610031569998,12.124,7.649,17.25,12.788,29.9499460964664,10.3461789024612,1.12132052963053,10.8808706317638,18.0333332983332,9.25859557501114,21.362,26.861,27.465,19.9176467181261,11.9070585112271,17.7298593473199,47.237,6.1464220124875,5.322,21.2,8.097,19.987,10.3984505338119,37.2255918726797,35.193,18.16,27.4381239493746,11.1275621511812,7.83087375612523,-3.09153287537525,-2.74175309281173,34.6684514224136,11.975,16.0262151817461,-2.94429391583526,-2.11557821862427,14.322,10.6828324650699,25.712,14.2329134427618,13.9896841909954,11.0087760592305,10.02,-2.93822973884406,-5.44212592035091,2.06648927593637,-1.11432978497488,-2.06357538430438,28.125,22.816,-5.53710511635974,7.41549059985891,9.55968001360754,-6.16885125327759,68.701,-10.4932916575924,-1.65681193448137,8.1941594687831,13.7889916295192,4.16182445067682,-4.25897249137959,-4.26679966083705,19.377,10.7416882881487,23.482703388396,20.4086263003556,11.815139524231,28.7122074920376,11.5931641172642,30.011,32.208
"1952",11.874,4.45222175754706,15.1514982174097,-6.86958120445019,4.618,7.6149134031009,13.606,7.69549287235003,7.763,6.52688802530834,-1.91537108195898,4.22465533578618,6.4942196344322,15.978,14.133,15.124,12.3355190904372,74.60275,10.5590031569998,11.998,7.538,16.983,12.442,29.0221460964664,10.0931789024612,0.911164446523335,10.8378706317638,17.8673332983332,9.21259557501114,21.116,26.825,27.002,19.7956467181261,11.7960585112271,17.5978593473199,46.845,5.902288230747,5.248,21.111,8.00700000000001,19.875,10.2714505338119,36.532925206013,34.898,17.818,27.3241239493746,10.876100975433,7.23178391606844,-3.65659001049177,-3.28999414651537,33.9111180890802,11.876,15.5134720183341,-3.23137290169118,-2.44447192744401,14.306,10.6308324650699,25.442,14.0859134427618,13.8906841909954,10.9387760592305,9.916,-3.4492416687322,-5.83910289275367,1.22777024950824,-1.35998207431006,-2.27897476588041,28.027,22.764,-5.87598253855296,6.8684761311138,9.52568001360754,-6.49917173363756,68.673,-11.2576132630133,-2.19013822750699,8.0911594687831,13.7379916295192,4.01982445067681,-4.69323404098861,-4.53043264305052,19.226,10.6616882881487,23.2153700550627,20.3366263003556,11.781139524231,28.4072191487505,11.4851641172642,29.716,31.846
"1951",11.798,4.39622175754706,15.1034982174097,-7.27388336141642,4.522,7.4839134031009,13.491,7.61149287235004,7.674,6.48188802530834,-2.05243846767327,3.98324632830255,6.4662196344322,15.874,14.062,15.069,12.2955190904372,74.2,10.4950031569998,11.892,7.458,16.746,12.065,28.0223460964664,9.94217890246119,0.703790504842309,10.7188706317638,17.7153332983332,9.16059557501114,20.86,26.739,26.43,19.5656467181261,11.7570585112271,17.4428593473199,46.327,5.66047516758897,5.118,21.011,7.839,19.717,10.1144505338119,35.6295918726797,34.432,17.642,27.1441239493746,10.6261799198955,6.62978391074789,-4.22474841422686,-3.84043212760931,32.8424514224136,11.783,14.9974870993995,-3.51182204242653,-2.76737782132492,14.258,10.5548324650699,25.085,13.9479134427618,13.7866841909954,10.8707760592305,9.846,-3.96158301497078,-6.23533584078662,0.379300761241207,-1.60510208860284,-2.49357181037794,27.929,22.654,-6.21557350149683,6.32146166663268,9.45768001360754,-6.83049825020768,68.615,-12.0305331882604,-2.72448525412669,7.9841594687831,13.6709916295192,3.86982445067681,-5.12669558968025,-4.78924686012557,19.08,10.5806882881487,22.7773700550627,20.2136263003556,11.718139524231,28.1030252979989,11.3851641172642,29.415,31.438
"1950",11.713,4.34022175754706,15.0574982174097,-7.67818550943495,4.464,7.3119134031009,13.37,7.52049287235003,7.537,6.40188802530834,-2.18729423336378,3.74348273873866,6.4152196344322,15.78,13.954,14.917,12.2315190904372,73.70175,10.4270031569998,11.766,7.404,16.423,11.596,27.6161460964664,9.72917890246119,0.499186370399371,10.6708706317638,17.5343332983332,9.12059557501114,20.468,26.62,25.799,19.4056467181261,11.7120585112271,17.3178593473199,45.499,5.42099795957741,4.903,20.792,7.684,19.567,9.9464505338119,34.4635918726797,34.003,17.49,26.8461239493746,10.3777981564571,6.02497927902857,-4.79583528970327,-4.39295844677075,31.4597847557469,11.603,14.4784919218482,-3.78584320523084,-3.08435201000453,14.134,10.4328324650699,24.754,13.7879134427618,13.6156841909954,10.7407760592305,9.71,-4.4751544464526,-6.63082066211792,-0.478126445912559,-1.84958806720576,-2.70728524129331,27.788,22.554,-6.55580614092483,5.77444720637661,9.42168001360754,-7.16275842939066,68.531,-12.811532281523,-3.25970969481666,7.8041594687831,13.5779916295192,3.77382445067681,-5.55935367610917,-5.04329761689853,18.902,10.4786882881487,22.244703388396,20.0296263003556,11.609139524231,27.7996310469126,11.2931641172642,28.933,30.854
"1949",11.655,4.25622175754707,14.9954982174097,-8.08248764851488,4.40600000000001,7.1659134031009,13.265,7.40449287235004,7.434,6.30188802530834,-2.3199575823478,3.5053865724848,6.3562196344322,15.707,13.864,14.772,12.1455190904372,73.19575,10.3510031569998,11.614,7.331,16.096,10.941,26.6461460964664,9.54217890246119,0.297339960724569,10.5548706317638,17.3043332983332,9.09859557501114,20.138,26.506,25.224,19.2776467181261,11.5920585112271,17.0868593473199,44.845,5.18387143436684,4.686,20.634,7.457,19.405,9.7794505338119,33.3922585393463,33.49,17.275,26.4901239493746,10.1309548739068,5.41747340592107,-5.36968136651066,-4.94746673078555,29.8717847557469,11.477,13.9567132581599,-4.05363413755504,-3.39544945812367,13.982,10.3748324650699,24.377,13.6849134427618,13.4846841909954,10.5857760592305,9.617,-4.98985865923587,-7.02555333813683,-1.3437348074285,-2.09334032621928,-2.92003544082706,27.629,22.452,-6.89661005918814,5.2274327503074,9.34768001360754,-7.49588137460139,68.431,-13.6001019859254,-3.7956711549413,7.5881594687831,13.5219916295192,3.59782445067681,-5.99120490956967,-5.29263908953559,18.713,10.3766882881487,21.8393700550627,19.8616263003556,11.551139524231,27.4970413983939,11.1131641172642,28.526,30.236
"1948",11.57,4.20022175754707,14.7156659661149,-8.48678977866515,4.21890993656872,7.0149134031009,13.178,7.27949287235004,7.351,6.20588802530834,-2.45044731787353,3.26897937648566,6.3072196344322,15.631,13.73,14.643,12.0895190904372,72.71425,10.2370031569998,11.45,7.196,15.887,10.648,25.9661791636398,9.28317890246119,0.0982394450660765,10.4638706317638,17.0483332983332,9.08259557501114,19.836,26.415,24.615,19.0336467181261,11.5180585112271,16.9818593473199,44.084,4.94911011070232,4.462,20.436,7.279,19.259,9.6334505338119,32.2955918726797,32.841,17.027,26.1931239493746,9.88564927793345,4.80736752258161,-5.94612090070556,-5.50385282254819,28.4611180890802,11.386,13.4323731563871,-4.31538846711152,-3.70072398522651,13.886,10.2928324650699,24.049,13.5639134427618,13.3156841909954,10.4917760592305,9.556,-5.5056003765443,-7.41952993395362,-2.21676393720963,-2.33626125849178,-3.13174444988384,27.458,22.38,-7.2379163252556,4.68041829838771,9.27768001360754,-7.82979766626694,68.315,-14.3957443395268,-4.33223216475327,7.4101594687831,13.4299916295192,3.36182445067681,-6.4222459699958,-5.53732432553282,18.482,10.2746882881487,21.4813700550627,19.6096263003556,11.435139524231,27.1952612511181,10.8891641172642,28.156,29.548
"1947",11.477,4.15622175754707,14.4389049327966,-8.89109189989446,4.03467146084312,6.8949134031009,13.109,7.13749287235003,7.249,6.13588802530834,-2.57878184312004,3.03428223924029,6.2232196344322,15.563,13.582,14.34,11.9255190904372,72.27375,10.0770031569998,11.25,7.086,15.583,10.343,25.2807792896656,9.04317890246119,-0.0981267556098103,10.3428706317638,16.8503332983332,8.99259557501114,19.516,26.312,24.159,18.7336467181261,11.4410585112271,16.8568593473199,43.312,4.71672819841943,4.188,20.189,7.151,19.151,9.4864505338119,31.4255918726797,32.324,16.731,25.8821239493746,9.6418805911263,4.19476070631201,-6.52499167481137,-6.06201478106178,27.5111180890802,11.25,12.9056889401561,-4.5712957018741,-4.00022826576052,13.742,10.2068324650699,23.781,13.3889134427618,13.1296841909954,10.3817760592305,9.461,-6.02228634876702,-7.81274659839966,-3.0964696275866,-2.57825533361951,-3.34233596807248,27.258,22.324,-7.57965747471376,4.13340385058096,9.24968001360754,-8.16443936182657,68.079,-15.1979719753213,-4.86925817939346,7.2341594687831,13.3409916295192,3.11582445067681,-6.85247360796129,-5.77740524371617,18.225,10.1006882881487,21.2553700550627,19.4476263003556,11.288139524231,26.8942953995335,10.6631641172642,27.787,28.93
"1946",11.392,4.04822175754707,14.1651816472302,-9.29539401221136,3.85325672096272,6.7589134031009,13.012,7.03249287235003,7.147,6.08588802530834,-2.7049791611973,2.8013157908021,6.1582196344322,15.48,13.484,14.14,11.8775190904372,71.77075,9.78300315699983,11.036,6.953,15.298,10.172,24.5900351783029,8.66417890246119,-0.291769968618671,10.2028706317638,16.6033332983332,8.86859557501114,19.178,26.186,23.654,18.3236467181261,11.3020585112271,16.6698593473199,42.516,4.48673959844431,3.956,19.99,6.998,19.049,9.3014505338119,30.452925206013,31.797,16.435,25.5741239493746,9.39964805297484,3.57974988055972,-7.10613499781841,-6.62185288143804,26.7911180890802,11.13,12.3768732086664,-4.82154123007804,-4.29401382907648,13.636,10.1548324650699,23.472,13.2239134427618,12.9816841909954,10.3477760592305,9.355,-6.53982535345862,-8.20519956402735,-3.9821238493176,-2.81922909794667,-3.55173535370597,27.045,22.232,-7.92176750976683,3.58638940685136,9.19968001360754,-8.49973999573174,67.835,-16.006308121238,-5.40661757889102,7.0891594687831,13.2089916295192,2.87982445067681,-7.28188464467957,-6.01293263424146,17.931,9.99768828814869,21.0720367217294,19.2946263003556,11.161139524231,26.5941485338611,10.5211641172642,27.334,28.34
"1945",11.343,3.98022175754707,13.8944633829743,-9.6996961156242,3.67463848399726,6.6589134031009,12.938,6.88849287235003,7.061,6.03088802530834,-2.82905687514618,2.57010020277888,6.0782196344322,15.394,13.39,13.956,11.8255190904372,71.35225,9.65700315699983,10.866,6.904,15.027,10.015,23.8940335621159,8.39017890246119,-0.48270126955796,10.1528706317638,16.4443332983332,8.80859557501114,18.848,26.065,23.158,18.2076467181261,11.0700585112271,16.5868593473199,41.836,4.25915790279359,3.786,19.867,6.91,18.917,9.1584505338119,29.718925206013,31.161,16.019,25.3331239493746,9.15895091986876,2.96242981491777,-7.68939570518384,-7.18326961489735,26.2204514224136,11.03,11.8461338366906,-5.06630632022004,-4.58213105942851,13.55,10.1008324650699,23.179,13.0429134427618,12.8566841909954,10.2997760592305,9.235,-7.05812819533916,-8.59688514711016,-4.87301475158847,-3.05909117456535,-3.75986962380145,26.779,22.142,-8.26418189923672,3.03937496716395,9.13168001360754,-8.8356345794461,67.523,-16.8202866001407,-5.94418166816332,6.9051594687831,13.0989916295192,2.68582445067681,-7.71047597200377,-6.24395615859436,17.622,9.86868828814869,20.872703388396,19.0956263003556,11.058139524231,26.2948252400948,10.4311641172642,26.923,27.72
