all	fir	pine	spruce
1928	2877.86127179234	854.9985250639	1127.8935111677	894.969235560748
1929	2718.20513954081	816.546899820232	1076.42150264585	825.23673707473
1930	2640.11246079527	722.047413230554	876.298863063134	1041.76618450159
1931	2490.05930139973	766.668583526506	800.099259200377	923.291458672843
1932	2452.11147061216	770.392662098038	867.394026589607	814.32478192451
1933	2855.05804590813	914.672465924312	988.20392702072	952.181652963099
1934	2552.01125849573	780.197485917421	884.675077856665	887.138694721641
1935	2556.44034881273	799.447055358706	910.998176695575	845.995116758448
1936	2827.31442618931	893.808329127723	944.553608622524	988.952488439062
1937	2831.42499032728	919.596878950163	999.396000105102	912.432111272019
1938	2967.0036612337	944.212630489651	1082.9530763614	939.83795438265
1939	3191.26695614996	1024.26016730931	1205.79094147274	961.215847367916
1940	3264.5872249942	1024.46582108526	1259.97567236103	980.145731547899
1941	2869.83763152668	897.430814487688	1136.23053435179	836.176282687201
1942	2881.88612810899	930.414672897372	1078.61835547229	872.853099739329
1943	2737.02539648146	792.600873225536	1103.98102425881	840.443498997112
1944	2814.60125074202	794.545820295608	1138.84394500328	881.211485443129
1945	2707.81540448476	780.278626437906	1125.55208299661	801.984695050237
1946	3144.73613871555	926.622603556054	1236.43641501567	981.677120143821
1947	3374.64574683999	993.253189351087	1400.36825885277	981.024298636135
1948	2819.47907643398	807.023012869868	1154.69198290337	857.76408066074
1949	3385.26345408678	1008.9922059949	1290.30188529231	1085.96936279957
1950	3339.79393448121	1030.09039521897	1224.22175932591	1085.48177993633
1951	3788.20451204271	1049.24936015332	1496.3103368273	1242.6448150621
1952	3461.84570153117	1023.31305067673	1302.67336538454	1135.8592854699
1953	3345.71442764423	993.761773191046	1295.46754576575	1056.48510868743
1954	3004.70267439741	921.344596454806	1134.98858954494	948.369488397658
1955	3181.91451879876	952.974362864539	1218.50682176284	1010.43333417138
1956	3238.65894339533	997.893847840768	1139.95726365267	1100.80783190189
1957	3470.29987404267	1057.54889905408	1329.54387874375	1083.20709624484
1958	3373.17210125051	1104.53905327569	1165.20618986149	1103.42685811334
1959	3201.41986189695	989.1634409758	1150.87700013634	1061.37942078482
1960	3089.34798720081	977.776379625068	974.852688614181	1136.71891896156
1961	3513.55044052534	1042.77741988456	1316.09220171211	1154.68081892866
1962	3285.42890992105	1070.06534103314	1156.2515717816	1059.11199710631
1963	3051.61014330411	936.693257727765	1114.91238712156	1000.00449845478
1964	3165.54801453039	921.260808868563	1162.60289109043	1081.6843145714
1965	3363.43421392306	1112.50295795218	1161.15549940576	1089.77575656512
1966	3173.26139782492	1041.71047773057	1075.3613409411	1056.18957915326
1967	2788.27104102359	890.326210524719	1044.73865930203	853.206171196841
1968	2960.35545706051	935.396552674021	1071.83887706598	953.1200273205
1969	3057.39631035296	1027.17144350173	1067.42127748414	962.803589367081
1970	3096.96613807936	899.921302913683	1124.11190586512	1072.93292930056
1971	3189.93561692278	1005.14732971235	1024.92097076738	1159.86731644306
1972	3376.52263544417	1070.68282662418	1069.85516438907	1235.98464443092
1973	3489.52629706724	1124.78918810907	1237.13154469736	1127.6055642608
1974	3368.64118084453	1050.3767019688	1187.84070435108	1130.42377452464
1975	3497.04527033397	1142.50153572098	1256.40750869177	1098.13622592122
1976	3094.08711080451	1023.91544735094	1097.77641908548	972.395244368091
1977	3144.60434922314	1072.2709378711	1063.63165315598	1008.70175819607
1978	3218.34768170711	1026.62539408562	1233.19661486349	958.525672757994
1979	3130.9493818302	1010.23272256923	1176.54416746712	944.17249179386
1980	3232.94936537664	1007.3072787283	1227.60811857331	998.033968075033
1981	2916.85581962872	913.888629552705	1178.17477992348	824.792410152535
1982	2917.62570615432	987.528651048368	1233.03923444939	697.057820656555
1983	3110.8468888977	1035.70609759756	1184.43040778246	890.710383517677
1984	3003.80424733046	914.234293116259	1231.35483610157	858.215118112634
1985	2989.48047039866	941.47325575403	1171.09486150756	876.912353137067
1986	3505.43179834861	1064.79922294331	1370.01244814808	1070.62012725722
1987	3772.80347164704	1167.83543630579	1302.09019113691	1302.87784420433
1988	3613.81872743354	1080.58687824151	1279.09877671336	1254.13307247867
1989	3119.97254861882	930.798015842124	1173.5450719647	1015.629460812
1990	3427.62347316199	1020.41871072583	1239.73792022266	1167.4668422135
1991	3159.534836691	950.027021272089	1173.06753653012	1036.44027888878
1992	2706.2801925877	826.873483845786	1060.90610474861	818.500603993305
1993	3483.46102627134	1041.73207790755	1340.93110762552	1100.79784073827
1994	3617.79113685647	1002.25936992354	1341.57970600048	1273.95206093245
1995	3428.49784505443	909.49124055838	1390.90440017627	1128.10220431978
1996	3481.31055582378	1036.33364709718	1193.6738796858	1251.3030290408
1997	3270.88669676822	973.646535198761	1291.80210966842	1005.43805190103
1998	3752.54418362637	1196.38928449914	1416.71733768001	1139.43756144721
1999	3567.93053593163	1116.66637082295	1427.82727364824	1023.43689146045
2000	3401.04758941564	985.40212676094	1303.84487847281	1111.80058418189
2001	3115.54864042462	909.022007911113	1258.34657380694	948.180058706568
2002	2625.45939902512	817.562962448632	945.68999951298	862.20643706351
2003	2751.43251800987	795.307324776709	1097.10595441014	859.019238823018
2004	2277.126611286	684.292983501315	930.582999565428	662.25062821926
2005	3064.90620692196	910.87991278069	1231.15734152242	922.868952618857
2006	2637.99093047608	703.67206858964	1143.90401901633	790.414842870107
2007	3101.16772757515	881.660470776921	1251.09874876891	968.408508029313
2008	2797.63769470763	800.426671461167	1094.71235038979	902.498672856677
2009	2821.44460043639	841.209170544666	1122.70880876116	857.526621130562
2010	2983.05588264059	907.337243617023	1128.05985918534	947.658779838227
2011	3131.8950150904	937.686486896451	1231.73344682272	962.475081371235
2012	2796.4107332106	829.054959517295	1033.0352262236	934.320547469709
