allC_det20sp	firC_det20sp	pineC_det20sp	spruceC_det20sp
1806	1.0495800725152	0.792001628578768	1.00017698690056	1.02858043720334
1807	1.06270764965519	0.990496250395721	1.09435524667264	1.09467436963118
1808	0.927191749950524	1.04075108163538	0.91062203128181	1.00358306362388
1809	0.975027745902109	1.00354257864119	0.94820027743896	1.02266261249186
1810	0.966137431466434	0.932005832282019	0.990251236098924	0.964518203331734
1811	1.0250100588678	0.984084232805397	1.05929453408794	0.85158736555622
1812	1.05853946201072	1.07472280842765	1.06316410745933	1.1396694967043
1813	0.924724090485829	1.05172979554849	1.00675892231521	0.905879063424553
1814	0.98970146392457	0.994718795814409	0.985786253257271	0.860849717035213
1815	0.981988676654439	1.16903890483846	1.02440243162736	0.925052548280499
1816	1.0662212436802	1.11830380314279	1.09106275536388	1.00085066109307
1817	1.05266803492306	1.08597292308693	1.03614034596181	1.03472981860321
1818	0.894430707261561	0.842029466204839	0.912967327740897	0.833115037758051
1819	0.911290694469256	0.938079362108886	1.01477830017114	1.05986131569153
1820	0.977556588419845	0.983699615360809	0.940945544685087	0.933455136049095
1821	0.98780564662775	0.989251621462571	0.960419824981799	1.08366431924822
1822	0.990946078390723	0.89776940234433	0.925095408143341	0.953928449036103
1823	1.02036728267755	0.989157592133913	0.963506899927115	0.867469385546707
1824	0.969544873761349	0.975420624903093	0.959829183736793	0.980542156234432
1825	1.01482931155314	1.0536305330275	1.08036941974467	0.99859493769459
1826	1.04494590958194	0.99608014149425	1.02029299645192	1.02268489963121
1827	0.923557605841726	0.942050368078485	0.985307150018971	0.992632439974934
1828	1.1454047475927	1.06134497287606	1.11676706884962	1.04554614547759
1829	1.15160811137881	1.06669240629481	1.07101467374966	1.05447092599599
1830	0.895509499417665	1.03960681822586	1.08497518383082	1.08557781131381
1831	0.867814937090502	1.03295613249988	0.984809630738197	1.02446231446323
1832	0.94359292824976	1.01666623976851	0.972771882030848	1.01120476916958
1833	1.00285328523128	1.10555629137169	1.15079500917019	1.03249337768041
1834	0.858283391826594	0.950315942441337	0.943779314179625	0.954027340049981
1835	0.947180908293538	0.832355375546112	0.837280157402229	0.915339535366647
1836	0.972107481165464	0.802464100900269	0.826341117286628	0.864839347714468
1837	1.0191640542145	0.893023458138785	0.896967314115147	0.926623249531148
1838	0.943866107409849	0.884960533479264	0.91670457258334	0.902047080695493
1839	0.964291929216211	1.01931221098744	1.0011668359885	0.979156736497687
1840	1.02634522944385	1.11356788505704	1.05738958516222	1.07297046389359
1841	1.09921660979997	1.12145131223133	1.15492098940777	1.14489651041765
1842	0.940266362671551	1.00586200341548	0.902667303942304	0.980133970926321
1843	1.151162101982	1.18914313749601	1.13384594039183	1.16273543148545
1844	1.24883421497998	1.0645217090707	1.13367628113408	1.09900727126748
1845	0.944674618253106	0.844230749636512	0.851632248642041	0.8725811851867
1846	0.918570648297492	0.918822623603444	0.938228840377319	0.96323896079621
1847	0.854356173882884	0.969385744943556	1.00914941218665	0.903292224895301
1848	0.931064346370717	1.02296449308726	1.08318672287988	0.978950446518468
1849	0.991302236308789	1.08801306290108	1.1373340755777	1.07207475380794
1850	0.943003688810455	1.01342819879873	0.978215239618135	0.949333078910898
1851	0.791239949008021	0.846772886782782	0.785070821728748	0.801086221642889
1852	0.984198029058195	0.960249814455955	0.911431950111859	0.993013215617703
1853	1.09280575373756	0.995107068282191	1.00016611534369	1.01747677746049
1854	1.0095325245609	0.966184529748567	0.968403496880762	0.951161511146288
1855	1.01111889613235	1.0552800607012	0.971106681668431	1.0436256670249
1856	1.20125885117773	1.09816075049917	1.1026677192694	1.14439041209158
1857	0.970601723531631	0.967558464303068	0.941068872477015	0.983901554187045
1858	1.06821038616768	1.07531192457511	1.13558548702278	1.17212561451578
1859	0.894432759705551	1.01787061117517	0.992822174400472	1.03518572650749
1860	0.964825396067846	0.980698647714372	1.02320107652497	1.01053005019004
1861	0.849777700594918	0.884778789674531	0.834598637808416	0.842622932737405
1862	1.01890028496642	1.09754245761957	1.04636997485387	1.00500064644153
1863	0.866982482458869	0.926449700408198	0.940561167267926	0.9659745090951
1864	0.895626715844253	0.936025546631518	0.935960760489125	0.917347916094809
1865	1.02980000781852	0.828944157821005	0.934912714050587	0.852505836386825
1866	0.995331758394535	0.917509283469755	0.973071557913921	0.953611646030078
1867	1.09388232782499	1.05253783490952	1.07990699149523	1.027466183671
1868	0.967638771388249	1.04115796588221	0.977591803091762	1.02632518280637
1869	1.05876802921902	1.126211199918	1.11943010851767	1.12351144270261
1870	0.996469801554062	1.04989466150149	1.05724580843544	1.05558676002351
1871	1.02386761431641	1.009406944924	1.0190929247029	1.02398556058613
1872	1.01497047164145	0.95261604102281	0.865553960471719	0.89825339914814
1873	1.09870240490729	1.01038219429966	1.04648803583284	1.03083429914381
1874	0.911439045084552	0.971290827810846	0.904369453502697	0.887312122819488
1875	0.945722433606776	1.05643920116919	0.981867482589223	1.01395661456786
1876	1.12211563415923	1.11506816984782	1.16524542073852	1.14824957254438
1877	1.10344199614867	1.0444773727509	1.0945114215462	1.05177554241457
1878	0.905785847755941	1.00545634212452	1.03980817866939	1.02724676914318
1879	0.822741461702807	0.886553999675998	0.881778183293959	0.913803814596285
1880	0.822310028045247	0.841715987984712	0.827149647404094	0.829891905147304
1881	1.19609676354718	1.02458274281661	1.05634197945393	1.08345944501882
1882	0.915364043577951	0.814677409535911	0.815020566918806	0.84814077819539
1883	0.904225365450323	0.950379850166025	0.922288283228484	0.936397446079523
1884	1.10278466787007	1.06149192797007	1.05294962237314	1.08272089120342
1885	1.13765632628941	1.23462335793378	1.25208045747419	1.17221078519294
1886	0.999175835967999	1.08107646182507	1.15930864563258	1.11168584947594
1887	0.890042340699222	0.953167967521172	0.936346674337268	0.927593650942936
1888	1.12503338293096	0.987045728465045	0.964010331878963	1.03497380364431
1889	0.924251598488694	1.01307420063905	0.948087192673994	1.00889223918627
1890	0.822953921750878	0.833959861419381	0.788267505560158	0.836389066317618
1891	0.929998839499384	0.929001021089665	0.985878525582283	0.913612044475619
1892	0.950167506922916	1.02248134084392	1.0298662872572	1.0159524807216
1893	0.888036046869747	0.895366212548394	0.891920674605919	0.829827409477437
1894	1.09909501423525	1.09550268579984	1.13907169177541	1.05280044977107
1895	0.974765750317901	1.06902027236853	1.02472870262533	1.09100169148305
1896	0.939268850565293	0.966526720255481	0.915044946324567	0.966918298471411
1897	1.04941823197699	1.01340127524502	1.0279288292096	1.06580283976455
1898	1.15412514522163	1.0292832991574	1.11024077834357	1.20256051686161
1899	1.22640310368157	1.00375179420641	1.26806833191169	1.03275586258681
1900	1.18377217671724	1.16035638791815	1.23401344537332	1.15558269115589
1901	1.10737886756704	1.12626984348547	1.14389009741513	1.13121983140888
1902	0.888968560354355	0.93906601368441	0.909601609939079	0.907267413497438
1903	1.04889668944758	0.94280680980039	1.09093873379515	1.07221205104226
1904	0.985618637779487	0.905903077343193	0.999362833695564	0.981971264826078
1905	0.806627261030364	0.883943876082209	0.922245815695179	1.03506852555531
1906	0.699171913348499	0.646237804382251	0.628800257428736	0.647309632601422
1907	0.895424611916348	0.880314727574963	0.913177142676287	0.995060449911528
1908	0.938622337923727	0.935611804906381	0.813235536396035	0.858464685541729
1909	0.859994000785508	0.985923868259597	0.854659359153994	0.91846909546005
1910	0.889236660251657	1.00676740358624	0.809825361762863	0.790194688603531
1911	1.03964053036223	1.14501524939599	1.00282428014562	0.91583607386598
1912	1.06735967209899	1.15004292424738	1.02543639582511	0.934545359167156
1913	0.905491423998341	0.940302145568356	0.956722551544956	0.850280018775092
1914	1.02586088754864	1.04882362430123	1.12672080603523	1.01303156377292
1915	0.907286744175193	0.907036284042438	0.930716007682465	0.871467428169597
1916	0.989505317883212	1.02998416163245	1.00018696044857	1.07827711351565
1917	1.05452520111655	1.00451898905129	1.07958212681012	1.11238473898358
1918	1.10510671219123	1.00059676908192	1.10398813522452	1.08267419600076
1919	0.943597945689273	0.791736422127405	0.852668172012446	0.902785133192282
1920	0.916583232834764	0.853404818083785	0.850626356647737	0.912508689854897
1921	1.04171476914255	0.96808168917193	1.07965205147087	0.985599352858537
1922	1.03978921805767	1.10578894601302	1.18380748172923	1.14611043298295
1923	1.05617319151048	1.11079695965021	1.04498594216125	1.09216830513037
1924	1.00434355387638	1.04857101711363	0.975253664559102	1.11786334601706
1925	1.0270021974165	0.999841435024323	0.963845531001022	0.975066789911772
1926	0.899552056777436	1.0684691933227	1.0534813288753	1.03873909320758
1927	1.02735882013378	1.04844292071908	1.00058258783242	1.02851047636574
1928	0.987623602892816	1.05960176683166	1.05215468184017	1.06437057700454
1929	1.03406259177355	1.00854825948654	1.0055737042518	0.989763504322953
1930	0.955484055800662	0.848982096377345	0.900538016536495	0.846727188262867
1931	0.897618548059758	0.884827768909758	0.947536641605666	0.91429671510816
1932	1.00422026213197	0.894806945068181	0.895844389744174	0.890863328878651
1933	1.04204666095054	1.08474036602753	1.04678682226245	1.03150449362465
1934	0.982807787804923	0.910677887925878	0.923669249921228	0.902672654671434
1935	0.988933910136204	0.889580192679195	0.908386340869238	0.882506914974911
1936	1.09021820373199	1.02311275944897	0.999078780429421	1.01097754841931
1937	1.01368519381881	1.04711566545051	1.02627601991849	1.06219926810892
1938	1.05503183642468	1.03393613821846	1.02691312515759	1.05750135685809
1939	0.930956901344312	1.09320527942711	1.07528974886077	1.10616152579236
1940	0.965209963537752	1.08297965054451	1.08987229389281	1.08665145219549
1941	0.928399320249865	0.968475591866062	0.986920536023977	0.993734529904594
1942	1.04220611700327	1.01088855476632	1.00412519057604	1.03890310912827
1943	1.0161798661126	0.907171758201389	0.882183204525289	0.927407746518459
1944	0.886084499525882	0.922421138818368	0.918049245435955	0.929531816044506
1945	0.99919390656315	0.881501704299021	0.898943509050103	0.858928667391231
1946	1.01806384616977	1.01760692431776	1.04100892622319	0.995013765899828
1947	1.06416708547243	1.09559095003748	1.08284340667547	1.08762203026932
1948	0.959302818408203	0.89066866917522	0.869968634574976	0.876797666573456
1949	1.05620017113218	1.05008159184268	1.0528745964798	1.02293464345135
1950	0.93358484539805	1.02602154208733	1.04241283832334	1.04148217889152
1951	1.048356176148	1.09979430837961	1.12429896358729	1.12992626984637
1952	1.0197708966554	1.03677226259652	1.04132650710086	1.04433697453072
1953	1.00584653094835	0.993824611773516	0.98264674042933	0.974854642696751
1954	0.997360877864396	0.921571781514327	0.89953891601858	0.920663227750964
1955	0.955891726027435	0.959205043365156	0.931240634778737	0.955895030901776
1956	0.960739644871349	0.96748313760188	0.978377343067487	0.995875380648021
1957	1.04080242508952	1.03807404267605	1.02785789350596	1.0381018812307
1958	1.02747197235796	1.06760660292392	1.03892544810275	1.08314899298502
1959	0.956601715930492	0.96869616907701	0.968316663158683	0.964897073900946
1960	0.975094099181225	0.961226269786107	0.970644097999665	0.947292420115001
1961	1.08941210525167	1.0656513172749	1.04674929882032	1.03587875654299
1962	1.02237933557653	1.03149807612216	1.07473942399525	1.0133765427639
1963	0.928152238419191	0.920752857234092	0.941976376068184	0.918704403066791
1964	0.959536616559338	0.964336393033259	0.976570074799697	0.964211211376414
1965	1.04957071415825	1.09103543641767	1.08155190259524	1.11515742408165
1966	0.91573227026455	1.00313455139642	1.00134075589411	1.03299369202503
1967	0.913228317378017	0.879283874715293	0.841864570512412	0.867707276439735
1968	0.963587799555839	0.941501255625167	0.905223987847655	0.919811989311932
1969	1.05009900174347	0.999018442004142	0.99551444058174	0.974344698553533
1970	1.00186472345503	0.943083677957252	0.946468604134754	0.930704839590216
1971	1.05946708983519	0.990035357937962	0.988898310836708	0.990678849196056
1972	1.02216364718317	1.03875996772162	1.04156429532283	1.05530001389935
1973	1.04662561986012	1.10229421114784	1.08973049188671	1.09652092940639
1974	1.01970683736486	1.03060877914282	1.03479887730986	1.05079290129291
1975	1.02152031222964	1.12120694046506	1.09899432142878	1.0893313413916
1976	0.963084552675421	0.951278611814041	0.969164375567893	0.952825265707714
1977	0.924081228454207	0.991010287671707	1.01585273945925	0.989650552546123
1978	1.00742047842892	0.994359729813319	1.00168611677455	0.996076451990727
1979	1.02353653412914	0.991427469232112	0.979584389252655	0.996683999450207
1980	0.983201947161231	1.02410934247979	1.02627424652164	1.0198303276446
1981	0.897414398894268	0.914016525580774	0.903117369195581	0.918841938912816
1982	0.98731118212197	0.953164428041521	0.922092851045831	0.941237698678667
1983	1.0718949888933	1.00596008234048	1.00874121478243	1.02192568361392
1984	1.01360697718449	0.93583767876865	0.937460125123711	0.937497614876468
1985	0.92644302000557	0.934280312803229	0.917895585547995	0.911961289316254
1986	1.07385667888476	1.07267864630941	1.05530955759027	1.03664109395477
1987	1.06229879685807	1.10964442480049	1.15536167051385	1.13197685512628
1988	0.947188983759495	1.07334694926535	1.07485547458352	1.07060073916479
1989	0.9966114616744	0.949085396647839	0.939015527690649	0.947603386376044
1990	1.01681889970714	1.04255937199212	1.02397252777943	1.03510873379703
1991	0.893975271234818	0.962168300998465	0.953514334896571	0.965039218268023
1992	0.904044892300201	0.821919426936874	0.848471062259143	0.820652353790325
1993	0.957834014529344	1.03141740650726	1.02653021218477	1.03307992506545
1994	1.07677381667724	1.05164841205173	1.04929417956435	1.04283582789229
1995	1.0896035971474	0.974372320255454	0.964840999576835	0.958866289487632
1996	1.06841578812622	1.00883398138965	1.04114111043471	1.03393776365931
1997	1.00203528440606	0.97692517620495	0.966070537677659	0.983781749512703
1998	1.06833678769377	1.11348858819475	1.14887280112666	1.13688777004846
1999	1.01852123346055	1.10008743750902	1.09863245486404	1.11192124513884
2000	0.954832287629954	1.01317332983423	1.02926586275523	1.00615684674527
2001	0.97207683368461	1.00410019344518	0.972157813824986	0.949211583186996
2002	0.830635914475399	0.910307061927495	0.888507457206896	0.917425441287262
2003	0.983203977279639	0.941967970559098	0.9096881500142	0.941055315555847
2004	0.907967568087539	0.792661379595616	0.815880572726506	0.766791192550095
2005	1.02400393966697	1.06119735185709	1.05739902995804	1.06034186104754
2006	0.979469853005261	0.916565308613846	0.921277452850262	0.895607463361925
2007	1.11021761801497	1.0765000278723	1.08778700502918	1.09973227354689
2008	0.952851699601718	0.978025683017158	0.976181642733083	0.969094652349575
2009	1.01049387367618	0.953730622003352	0.996139644344636	0.984545817857592
2010	1.04369741665339	1.05931543352947	1.06757456109882	1.06431793321177
2011	1.05857454324108	1.08621452653241	1.06982081990171	1.07648116199896
2012	0.982319728943668	0.977628584178073	0.96751435789241	0.983835947753868
