"","ACSA","ASTR","FAGR","FRAX","LITU","POGR","QUAL","QURU","SAAL","TIAM","ULRU"
"1955",0.556012079710763,0.0357851926226877,0.39932794524951,0.597355224205983,1.20088648572629,NA,1.69385314569225,4.28454031465473,0.0209961123245019,0.479711949385864,0.0594569714227962
"1956",0.570298779338109,0.0364591003249679,0.407689655977441,0.613759353296029,1.24806023473087,NA,1.71098682339158,4.34185361783178,0.0244671663442778,0.492349780085862,0.0637671720597722
"1957",0.587959648018375,0.0374019385192778,0.415655592671519,0.631240487118506,1.31474121313558,NA,1.72835370033224,4.40360484255874,0.0282512414508712,0.505158390729953,0.0678779895991324
"1958",0.605776695365786,0.0395077001644638,0.422405440014607,0.647136056578223,1.38684923772321,NA,1.74444108940719,4.46767735227064,0.0323803679475916,0.51704806171862,0.0727473850085158
"1959",0.618148940928847,0.0414029718052035,0.427653134343725,0.661844086177873,1.44820839999939,1.92183263728204e-05,1.7584591468837,4.5235112511864,0.0368752115628835,0.525011741156564,0.077896506799877
"1960",0.637644740235102,0.0431456073057013,0.436190827395394,0.677250772961433,1.52073841743186,0.000112880915376913,1.77355516059806,4.57694349210627,0.041786880276616,0.533975235489996,0.081847718929208
"1961",0.65467291044434,0.0439607465078385,0.442881733597191,0.691637115967818,1.58017694920032,0.000309672938868131,1.792061131839,4.62685455819799,0.0471691747423826,0.54604759352722,0.0863607235166453
"1962",0.689688437919615,0.0452598825734343,0.456802099066004,0.704664772803611,1.62884809422644,0.000628290185188547,1.81248846941311,4.66804160594896,0.0530528587396766,0.556472698402112,0.0895959861073806
"1963",0.733471504728183,0.0474716911071849,0.481646488879469,0.717365522823893,1.6928322921865,0.00108283175365738,1.83451143787138,4.71160826847888,0.0594609162828798,0.569634396268927,0.0942048007999366
"1964",0.776686632905528,0.05039750163226,0.50533221358242,0.732576356580298,1.75288729813747,0.0017559685860548,1.86191204383215,4.76275321465884,0.0664235138833465,0.586681133624469,0.0972793763360423
"1965",0.839181794888217,0.0526523005767525,0.528777889793327,0.749236575429374,1.81314868094501,0.00249626020427867,1.90794702222727,4.83684192060786,0.073970132171889,0.607287453451814,0.101846663889443
"1966",0.889491061677787,0.0537609880932803,0.556563442830555,0.76542339034743,1.87320451373048,0.00339826195196203,1.95152022414501,4.909743700139,0.0821204748479665,0.62180071815553,0.107460640931509
"1967",0.95036296159995,0.0554496047268267,0.584572172081194,0.781588400578647,1.93423177515668,0.00433826984780593,1.99904669855939,4.97749056088304,0.0908446688312864,0.634266831854313,0.112032966354451
"1968",1.01508847289211,0.0578973147987454,0.61475494623553,0.798102276026978,2.01786766900825,0.00538483555302558,2.04523863060915,5.06566787808443,0.100036012771652,0.656736837328139,0.1155676993887
"1969",1.07496909384976,0.059909130516917,0.645069734945995,0.816280619658259,2.09255762316675,0.00662597917024352,2.08820026579343,5.15205276294672,0.0731038995199219,0.679860065257411,0.118605873918118
"1970",1.1273436990415,0.0624146807854263,0.66466347908047,0.832743223119668,2.13236547394741,0.00794231441042883,2.12422754470209,5.22897516268753,0.0798585943824169,0.698073159126423,0.120944104983033
"1971",1.18608392609103,0.0650801429209042,0.686461348511138,0.853188755245937,2.20601721055869,0.00942312743975714,2.1628822688059,5.29574172071128,0.0870249352265768,0.716808027390527,0.125977719594423
"1972",1.23756969906612,0.0686099392922685,0.713186089748703,0.869779265966046,2.27777456961251,0.0108684953494494,2.20471697679955,5.35610982750644,0.094676673172376,0.736539872416049,0.12993078176305
"1973",1.295059447522,0.0721115464355541,0.738783328577341,0.89335162955633,2.38760942072169,0.0136289366525152,2.25317881839766,5.4036075248645,0.102784664661229,0.754144656282465,0.133769447446699
"1974",1.37199071260107,0.0780974993150914,0.775274688689015,0.924712239632856,2.50842941063905,0.0168769018674748,2.31172058469734,5.45343560627548,0.112892166103243,0.770587064554169,0.139481132084686
"1975",1.47047712371379,0.0833296026045095,0.821873352363064,0.965593484644744,2.63434963456936,0.0204837187901933,2.36804352822565,5.53448888462949,0.124748449880729,0.785414578697667,0.146950910120119
"1976",1.58417179359067,0.0886758160153415,0.883257073534628,1.00744001326991,2.75196691523797,0.0253535192864304,2.44514713519474,5.62162958480758,0.136895505102233,0.79923478848221,0.154988410277131
"1977",1.69331162883048,0.0938518825970477,0.936361693694917,1.04305143068647,2.82436788492828,0.0306054904686962,2.50927059586519,5.72144300754606,0.150298814464135,0.811337300410827,0.159811268759401
"1978",1.8282819997631,0.0969033683181188,1.00777873861029,1.08166320000303,2.93116353224221,0.0357594836622438,2.58567661954193,5.8390616552409,0.165064203097776,0.828135764427097,0.165020139805407
"1979",1.96987400862274,0.108718489532302,1.08262994011098,1.12101749828819,3.03499322322702,0.0436710793564219,2.65636392760255,5.94438665735906,0.182608638441027,0.849374407500285,0.170688720172254
"1980",2.12304121917915,0.123480503729576,1.1579887663895,1.17787025942768,3.19037103740491,0.0511404487350589,2.71681833588693,6.03887540432429,0.202709854171657,0.865288802409097,0.175680693611759
"1981",2.25963448472692,0.134616186320602,1.21618982545681,1.23467258994175,3.29372621341672,0.0564543696903348,2.76928063635614,6.12009892597951,0.221614884084237,0.882657043391305,0.181982786792856
"1982",2.4107624530634,0.14488511088089,1.28100732923168,1.29728071794742,3.44743918156845,0.0641085636315606,2.86049843768144,6.23406968680422,0.243437785930581,0.910097628165414,0.189722214076352
"1983",2.53059927937205,0.158216818685462,1.33756475657023,1.34760558404517,3.54350715069795,0.0695247300723226,2.93261639291281,6.31368295881554,0.26247655585245,0.924274406214338,0.196233502211092
"1984",2.6462867961087,0.169351893602662,1.38681963200102,1.39143986892013,3.59057646012332,0.0739105152526719,2.99651016751913,6.38593050342199,0.282269647687439,0.937327231077549,0.204670336193975
"1985",2.78550925903911,0.180721645580642,1.45769816003892,1.43829232699834,3.68660033480276,0.083108102651164,3.06664634477983,6.46577815456826,0.30276847051877,0.957740398859801,0.212760125638159
"1986",2.91435432840923,0.197074571266593,1.5235171925216,1.48733336894713,3.80594504237689,0.0897327662070043,3.13818115480242,6.53632402169965,0.326869599127762,0.981503591929203,0.220902828491553
"1987",3.05548082398733,0.213073669697096,1.5864692104766,1.53766761607083,3.9670372186683,0.0954880860956014,3.21693044574293,6.61418076979973,0.349649515206985,1.00357493590062,0.229259641337185
"1988",3.14897104129628,0.226700953691211,1.62109023203522,1.57801808957476,4.01377878131686,0.0979100539006737,3.28413457993317,6.67587485449972,0.367700972816474,1.01600854410785,0.234055715046814
"1989",3.27760525677121,0.240546979160287,1.67193137187851,1.61833157664655,4.08969148953985,0.101573335837162,3.36018644356479,6.7545005858932,0.383222102357245,1.03549198245582,0.243395657203297
"1990",3.421160653638,0.25300316950827,1.74451688642305,1.66512282642946,4.25012058098749,0.106010754757794,3.41874193958892,6.82666605816428,0.397887484816676,1.06409220970907,0.252369651532834
"1991",3.55298945074762,0.263081713087266,1.81272520048024,1.71199285843304,4.36493385328754,0.110327904714134,3.47872461337898,6.91569668020913,0.408832690740673,1.08257574511299,0.261565818122954
"1992",3.78813449696859,0.275646536192231,1.92228107001302,1.78144108445165,4.52525231670841,0.115334345307519,3.56476402953118,7.0631484396027,0.423264149592546,1.12073454866639,0.277997427447186
"1993",3.99273855591906,0.288380772507176,2.01837947998184,1.86209703200154,4.72621832307183,0.119934574657044,3.65997805258411,7.20239175348818,0.440093842859874,1.1547928236012,0.295079899338024
"1994",4.14247157090738,0.301703443554962,2.08699931442672,1.91833884781925,4.79403758933596,0.12206070810971,3.73389269337469,7.32446549310642,0.453284340234661,1.17277232635254,0.304890425728121
"1995",4.32832504452849,0.320147512828238,2.18451904568825,1.97517840531248,4.90416100145431,0.126295301400649,3.81322376850754,7.46593571043832,0.469111187282766,1.20227414164345,0.31145205261786
"1996",4.45452950858929,0.333478714780148,2.25329245652051,2.03581238779621,4.98704309882391,0.128656433846827,3.87500312674888,7.59345934320313,0.483803912522028,1.23179243997183,0.315764615763227
