"TreeID","RW","Year","PlotID","site","tree","species","canopy.class","live.dead","dbh","stems","total.cores","BA.cm2","BA.m2.ha","dens.stem.ha","notes","distance","azimuth","plot","Dated"
"MMB008",0.561333333333333,1957,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.542333333333333,1958,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.440333333333333,1959,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.508,1960,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.412666666666667,1961,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.288666666666667,1962,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.393333333333333,1963,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.397333333333333,1964,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.369333333333333,1965,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.393,1966,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.339666666666667,1967,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.498333333333333,1968,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.337666666666667,1969,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.188,1970,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.344,1971,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.303333333333333,1972,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.481333333333333,1973,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.475666666666667,1974,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.521666666666667,1975,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.462333333333333,1976,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.288333333333333,1977,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.417333333333333,1978,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.320666666666667,1979,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.622666666666667,1980,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.424666666666667,1981,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.553333333333333,1982,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.363,1983,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.170333333333333,1984,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.270666666666667,1985,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.380333333333333,1986,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.528,1987,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.144666666666667,1988,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.229,1989,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.586666666666667,1990,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.358333333333333,1991,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.528333333333333,1992,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.555,1993,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.145666666666667,1994,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.221666666666667,1995,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.164666666666667,1996,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.181333333333333,1997,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.230666666666667,1998,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.273,1999,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.157333333333333,2000,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.345666666666667,2001,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.281333333333333,2002,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.179333333333333,2003,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.229666666666667,2004,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.228,2005,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.275,2006,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.131666666666667,2007,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.189,2008,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.218,2009,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.215,2010,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.122666666666667,2011,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.0503333333333333,2012,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",0.0673333333333333,2013,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB008",NA,2014,"MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB009",NA,1903,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",NA,1904,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",NA,1905,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.375,1906,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.287,1907,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.475,1908,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.3695,1909,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.4595,1910,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.2845,1911,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.456,1912,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.272,1913,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.167,1914,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.363,1915,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.3905,1916,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.292,1917,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.2425,1918,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.2275,1919,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.2065,1920,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.243,1921,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.2665,1922,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.215,1923,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.264,1924,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.23,1925,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.252,1926,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.219,1927,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.22,1928,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1345,1929,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.145,1930,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1505,1931,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1625,1932,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1295,1933,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.2245,1934,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.3205,1935,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.214,1936,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.348,1937,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.404,1938,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.3115,1939,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.288,1940,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.2455,1941,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.384,1942,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.3705,1943,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.2025,1944,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.245,1945,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.318,1946,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.2635,1947,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.2585,1948,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.3245,1949,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.2565,1950,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.2145,1951,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.233,1952,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1475,1953,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.128,1954,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1985,1955,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.2145,1956,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1475,1957,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1475,1958,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1625,1959,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1685,1960,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1585,1961,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.12,1962,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.116,1963,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1115,1964,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.145,1965,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.123,1966,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1565,1967,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.151,1968,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1225,1969,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.08,1970,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.097,1971,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.073,1972,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.0905,1973,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1645,1974,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.184,1975,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.204,1976,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1245,1977,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.154,1978,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.135,1979,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1195,1980,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.113,1981,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.201,1982,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.196,1983,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.264,1984,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.246,1985,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1305,1986,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1475,1987,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1155,1988,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1485,1989,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.102,1990,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1315,1991,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.2005,1992,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.2145,1993,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1205,1994,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1385,1995,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.0595,1996,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.101,1997,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.156,1998,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.159,1999,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1845,2000,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.2245,2001,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.199,2002,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.132,2003,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1135,2004,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.1675,2005,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.2245,2006,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB009",0.187,2007,"MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
