"","MMA007","MMA014","MMA015","MMA018","MMA022","MMA023","MMA024","MMA026","MMA030","MMA031","MMA032","MMB001","MMB002","MMB003","MMB004","MMB006","MMB007","MMB008","MMB009","MMB011","MMB012","MMB013","MMB014","MMB015","MMB016","MMB018","MMB019","MMB020","MMB021","MMB022","MMB023","MMB024","MMB025","MMB026","MMC003","MMC010","MMC011","MMC013","MMC016","MMC017","MMC018","MMC022","MMC023","MMC024","MMC026","MMC027","MMC032","MMC033"
"11",129.180437506578,128.766687506557,12.058487500614,416.382904708707,67.7709375034511,11.0444625005624,135.283849006891,16.769287500854,192.709125009813,162.065887508253,104.67083750533,58.0077000029539,16.3791500008341,13.1716625006707,238.941900012169,114.663925005839,10.9868875005595,69.4438750035363,39.047262501989,67.5321250034384,43.4911750022146,85.7052000043629,60.698962503091,7.02150000035756,193.027266676496,31.4123000015996,44.2923250022562,140.060525007132,114.887012505851,62.5857750031867,7.08187500036062,115.714087505893,50.8285500025884,12.5756250006403,28.5235500014525,60.6816875030908,29.1434250014841,209.842212510686,357.704512518217,85.8129000043697,26.2988250013391,30.4366000015499,44.2913000022554,129.41503750659,37.2080916685615,95.7643875048769,49.4764000025189,73.3571125037352
"12",153.811712507833,118.436650006031,9.42558750047999,428.720893771833,82.5594125042041,10.2788125005235,76.5889468788987,22.0205125011213,249.334537512696,162.21396250826,106.964125005447,34.9536000017801,38.3575625019534,12.0806500006152,286.416987514585,107.266037505462,23.9989000012221,57.317550002919,45.8972000023372,44.9373750022881,51.9554500026457,102.987000005245,63.8633875032523,4.18471250021309,164.612908341717,33.423487501702,53.891175002744,152.76573750778,112.059037505706,50.8056250025878,15.2831250007784,134.042900006825,70.9520125036128,18.6030000009474,25.6732250013075,49.7686500025344,31.8389750016211,313.194437515949,323.161675016459,83.4706500042507,27.6920875014102,34.6826750017662,49.6483125025283,168.190150008565,36.1507416685072,89.9782125045816,55.5303625028283,67.6044375034429
"13",156.513250007971,118.472600006033,14.0551250007157,397.21695314523,81.043737504127,14.8458750007559,127.237248631479,24.7210875012589,251.250900012795,138.676250007062,130.707825006656,50.2800500025605,30.6764875015622,17.1591625008739,234.071062511919,138.950800007076,23.3295000011879,94.2403500047987,71.5942000036458,70.6452000035977,68.6992750034987,80.6373750041055,63.4657000032317,5.36110000027302,188.463700009597,28.6136375014571,57.2565000029154,175.638150008944,156.71100000798,63.8064000032493,17.9226000009128,154.877787507887,71.4078875036361,20.0885750010229,32.5565000016579,52.5034375026733,63.7884000032483,128.544600006545,310.442250015808,74.8552875038118,24.961512501271,41.5383250021152,55.5912875028309,176.842362509005,54.8668500027941,116.286625005922,57.2701375029161,78.1300000039786
"14",248.849212512672,140.911650007175,21.4907875010943,444.815282835147,95.9472750048859,20.5100625010446,224.517129511433,36.8676250018774,282.878600014404,141.817037507221,123.008975006263,57.2933125029168,30.9264250015748,24.8075875012632,268.803000013689,176.169362508971,35.3499875018002,121.849891672871,82.6731625042103,108.769425005539,94.9071250048329,113.566025005783,77.3913000039411,8.48711250043218,257.689633346454,58.1411500029607,80.8471250041173,211.418700010766,142.378562507251,73.2663750037308,20.42337500104,133.026262506774,80.3011000040893,18.6813000009514,38.3435875019526,62.9650250032059,57.4425000029253,118.738400006047,517.98237502638,90.5931125046134,32.1206375016357,51.2865375026116,76.4298500038921,244.174350012435,58.3785750029731,110.145000005609,78.1133000039778,105.092162505352
"15",261.300900013306,99.7735000050807,19.0366500009695,411.115996895935,88.2368750044935,16.8248375008567,148.213265382547,33.892587501726,199.995450010185,159.665600008131,126.959537506466,43.1021000021949,46.678237502377,22.1374125011273,267.47400001362,141.058437507183,28.5535125014539,56.5485500028802,70.1638875035729,149.074200007592,60.7052000030911,155.32877500791,89.6299125045642,7.47380000038057,166.340616675139,59.7819000030441,94.4050000048071,335.964237517108,85.3181875043446,45.6722250023251,17.5304250008927,121.487750006187,71.3059875036312,9.34750000047611,45.0135125022922,38.2789375019493,57.9681250029519,137.26270000699,410.930775020926,75.6965000038547,30.1848500015371,54.2036625027603,81.9087625041709,221.765537511293,47.035075002395,109.860412505594,54.0564000027524,83.3346000042435
"16",238.946537512168,109.711312505587,16.9689875008641,378.557390644277,106.998812505449,14.5411125007405,235.183448511975,28.3234500014423,256.855612513079,145.352912507401,104.710250005332,45.6324000023242,41.6349500021201,20.7540000010568,274.118700013961,132.840562506765,33.0322000016823,101.541491671837,62.3810000031762,162.199175008259,60.3354000030728,96.4037000049096,70.4327250035869,13.8763250007066,205.725241677142,35.1750625017914,143.94787500733,299.771062515265,115.250187505869,91.1009750046398,16.1779750008236,134.988887506874,69.4333625035361,9.47250000048219,41.9938250021385,54.6276375027823,37.7300000019211,103.668762505279,347.368462517689,124.720512506351,21.9985500011203,48.6198375024758,75.308200003835,205.175475010448,81.1175333374642,127.318162506484,69.0777000035176,95.1123375048439
"17",311.64330001587,135.684937506909,20.5941750010486,519.440970338955,132.877200006766,12.5405125006385,303.974429265481,26.2210625013352,431.865600021993,131.5713500067,117.393812505977,68.094437503467,69.2105500035243,21.9807375011194,368.054350018741,174.284637508875,40.4119000020578,88.5325166711749,62.7870000031974,196.288225009996,58.4904000029782,91.4344000046561,62.1527500031649,9.35277500047624,167.173441675179,50.8397500025889,141.756725007219,472.001312524036,213.602812510877,81.0276250041254,19.595625000998,238.135225012127,103.377737505264,20.6911250010538,40.297200002052,50.2397250025585,52.9480000026962,112.361725005722,448.625950022839,93.3171375047521,24.2550500012351,50.2632000025597,108.334087505516,222.540000011332,74.8184166704762,103.661787505279,74.2228500037798,87.0288000044312
"18",242.951900012371,138.467562507051,19.2333750009796,319.16942189125,113.764350005793,8.92087500045437,107.465185380471,20.5158000010447,232.800587511853,124.280537506329,103.649625005278,35.1353000017894,82.4870625042005,27.3794625013942,337.528537517188,181.358287509234,65.7473125033479,70.5595166702603,40.2667500020508,113.111775005759,53.6525625027324,90.0144000045828,61.4765625031305,16.4001750008351,106.855366672108,59.6529125030376,71.5464000036431,199.997937510185,112.193212505713,69.0638000035175,36.6612750018669,173.485937508833,92.5116000047112,20.6596000010519,43.5054000022154,38.1113750019401,41.3036000021038,91.7345000046697,318.481312516224,91.3467500046517,22.3329000011373,41.0473500020902,89.6973875045679,232.184037511824,67.0700166700823,69.541050003541,36.4852000018585,76.3362000038873
"19",287.531900014643,100.246500005105,18.8130250009579,314.027653140992,94.3725500048056,11.7948125006006,175.029488383915,12.1735875006199,316.815800016134,122.670725006247,133.205600006783,44.4464125022642,55.5455375028287,26.5678000013529,283.108025014418,190.778550009716,40.8280000020792,65.5415333366703,23.9381875012183,177.113225009019,27.7906125014151,69.4595000035378,59.3414000030217,12.4245000006328,123.087416672935,56.2518375028644,74.7412000038058,219.234337511164,154.102875007847,66.8230000034026,23.5901250012015,189.981250009675,67.8636500034558,11.1443750005674,45.6788000023261,34.9157625017784,80.3250000040902,87.287200004445,306.741600015618,78.8095500040131,21.5107500010954,39.7824375020259,84.9208500043244,259.61515001322,74.0824750037723,89.3012500045474,59.7299375030418,81.6529000041583
"20",342.958162517464,88.7498750045198,23.6574875012047,322.585971891426,157.057050007998,12.1853125006204,117.803817005998,30.7970000015684,428.27943752181,231.939825011812,101.377175005163,38.2016000019448,82.4765625041998,41.1203875020942,293.651325014951,249.58231251271,65.886825003355,89.9843083379155,56.5231625028783,182.82847500931,58.0987375029583,54.7261000027867,46.2122875023531,22.4202625011416,237.938541678784,77.7546000039598,114.062400005809,374.027262519046,318.607025016224,131.5620000067,42.5538750021668,176.643950008995,108.691312505535,29.2610250014901,34.7156500017678,44.9209500022875,75.0543750038215,87.8280000044714,446.073125022711,76.3461375038881,22.5956625011506,31.6628625016124,166.542212508481,286.585200014594,72.5447833370279,76.3416125038875,64.3480000032762,100.483100005117
"21",313.775887515978,78.3214625039881,26.8241500013661,292.109957827376,120.022950006111,19.2153750009785,99.3085612550567,48.2219875024556,387.104562519712,175.363612508929,134.30888750684,32.8634500016733,29.0925000014816,22.1581125011282,218.895412511147,245.527537512503,37.9143625019307,58.4602583363105,51.0132875025978,121.098400006166,28.1626875014345,66.6744000033954,35.2749750017966,11.2019000005705,122.209100006224,25.5435500013007,94.7394000048233,204.783200010429,147.001800007486,134.12000000683,28.5547250014541,165.471962508427,100.764662505131,23.0850000011757,37.8201000019261,31.3691125015967,78.2850250039868,79.848300004068,461.367112523494,58.9506500030019,22.0602750011234,37.0104000018847,132.122862506728,283.045912514414,67.5906416701082,102.985887505245,74.9095625038142,108.623187505531
"22",516.325600026293,80.6735000041085,38.6544500019684,392.607453144989,192.892687509823,23.3827625011909,246.902875387575,117.197900005968,406.480400020697,291.533987514846,208.347937510609,118.346862506027,53.8743000027434,51.9739000026467,345.635962517601,275.691375014038,43.7766375022295,234.033841678584,93.1217625047424,247.788525012618,41.3666625021065,114.065600005809,47.5958000024236,25.7543000013114,516.12691669295,53.924037502746,140.127375007135,562.915950028666,399.209400020329,167.790375008544,32.8354000016719,265.352337513513,108.412787505521,21.8950000011149,48.2302625024559,41.4458375021108,155.52937500792,68.3040000034759,631.916162532178,91.71635000467,20.1583000010266,22.9221000011673,262.775200013381,351.843787517917,120.225208339456,147.706000007521,89.0697000045363,122.032400006215
"23",453.655787523102,66.0145375033616,40.2481500020496,432.346029709518,216.139612511006,19.1065625009729,207.707929510577,144.93016250738,469.263200023899,369.824512518833,161.311562508215,128.057287506521,91.2106375046448,59.6773375030389,413.706475021068,238.476200012144,70.9584750036132,255.279625013,86.280362504393,232.09620001182,69.2631125035267,105.040000005349,43.0156375021905,31.6318625016109,374.166250019053,88.9270000045283,186.301700009488,542.864900027644,428.87958752184,222.732625011342,68.3820000034825,277.101750014111,148.935812507584,67.7396000034493,44.2681875022543,35.8443375018253,139.4156000071,66.0448250033648,527.758637526881,73.0194000037185,17.1371625008726,19.6345125009998,244.797875012466,426.308150021709,86.2912333377277,112.468637505727,83.2438125042392,125.221762506376
"24",316.644800016123,38.8849000019798,23.4747875011952,239.816846887212,94.3157125048027,17.1153000008717,201.821955010277,79.7118000040593,333.204237516968,211.380650010764,120.506012506136,97.6966125049749,34.2545875017443,45.3199500023079,297.32535001514,197.342587510049,49.2587000025085,178.394608342418,58.7636875029936,112.476000005727,20.9652250010677,71.6256000036482,25.0819625012771,26.7189750013605,298.560150015203,58.1528125029614,77.514300003948,339.168100017271,245.413500012497,174.534575008887,23.0676000011745,166.13935000846,92.4249000047061,31.1350000015858,26.5367500013514,36.7432125018708,72.2304000036783,70.6594000035992,306.846900015625,51.6522125026303,16.5792000008443,12.4340000006332,189.90092500967,300.611137515308,75.8822333371976,94.1773625047954,84.9056750043236,108.729950005538
"25",283.266225014426,37.7479125019228,4.69100000023893,250.650057825265,230.289725011727,17.0921000008703,329.768197516793,82.8281000042177,199.479200010156,163.450012508324,152.860225007785,152.144437507748,29.7721625015161,51.4208375026185,304.487675015508,178.675287509099,76.3971000038904,312.343616682572,46.4553000023649,199.377800010153,31.1433125015862,124.722300006351,53.5560000027274,29.9791125015267,389.074925019813,70.5077875035905,129.942225006616,549.228150027967,432.494012522024,183.534400009347,40.7916000020774,141.784550007219,100.383925005112,28.495400001451,41.4232500021094,79.263550004037,41.085225002092,104.87977500534,377.386850019214,56.5822000028817,23.9667500012205,23.8471875012143,227.534887511587,268.474562513672,94.0166250047873,71.5063125036421,77.4588625039442,82.6788625042094
"26",195.633000009962,33.3785125016987,8.88635000045261,260.636065638274,98.1802000049996,21.9399000011173,200.668657010216,85.5361000043557,249.073062512686,116.188337505916,116.100012505912,61.4838000031305,55.1614500028089,30.3658750015464,269.343100013713,218.693550011137,101.704525005179,124.672875006348,68.9983125035137,121.741000006199,24.1971000012323,129.190500006578,54.4998750027753,27.7422875014128,175.359366675597,101.147112505151,106.499475005425,532.589100027122,334.288087517023,123.024900006265,48.1878750024538,134.13541250683,62.409350003178,29.4225750014984,43.0689625021931,158.976687508095,36.2827750018474,134.54210000685,415.99241252119,63.9982875032591,26.4375000013463,36.9467500018813,168.224812508567,349.590350017802,47.1587833357347,56.9348875028992,103.308750005261,122.251687506225
"27",240.039600012223,26.4313875013466,6.30951250032124,220.525304698727,52.0019125026478,11.4951875005853,79.89609400407,48.5055000024701,177.942900009058,81.7998000041644,100.026750005094,45.3630625023106,16.2900000008295,19.9412375010153,181.905837509264,187.950512509571,66.8177750034027,79.3341333373741,54.1991375027595,47.1075750023986,33.8482000017232,103.267500005259,64.9084125033053,18.4502125009395,121.584666672858,77.7131000039571,68.1255250034677,206.968762510539,134.853687506867,101.644125005176,30.2755250015416,159.454000008122,61.9348125031541,26.2089000013348,43.7801000022294,124.776862506354,60.8585000030992,NA,527.296800026851,49.0306125024965,39.156587501994,40.668462502071,115.139000005863,259.642350013222,59.5510583363657,62.4475500031796,81.1669000041324,98.7875000050313
"28",327.108400016658,33.8937375017255,8.96671250045662,247.063231262586,109.616562505582,18.6479500009497,296.987975890123,97.0561875049424,273.992687513955,210.254400010709,124.356000006333,211.327500010762,35.8326000018249,30.2321500015396,293.266900014937,212.144462510802,121.100625006167,301.214016682005,70.5379375035924,160.588800008178,38.7153875019718,126.107225006422,87.0388500044322,45.8970500023372,483.891033357974,121.7469625062,166.280400008468,467.96017502383,543.223012527662,204.380000010408,60.775000003095,165.718237508438,122.321687506229,41.0904000020921,81.9853500041749,190.148700009684,76.7891250039105,NA,481.785887524535,131.810587506713,78.9121625040183,62.0449000031595,221.269687511268,355.870000018122,135.235491673553,111.298700005668,156.979700007995,159.765050008135
"29",338.385787517231,28.4998000014515,10.9360375005568,256.433945325554,98.5718375050195,24.5361000012493,286.133867764571,79.9784000040728,210.433912510713,254.872762512978,138.034387507029,127.973675006517,19.4320625009894,40.4206125020583,331.845650016898,202.977137510336,116.374462505926,225.284325011473,62.766862503197,169.787225008646,24.8124750012634,151.2124000077,102.341350005211,62.2345500031692,418.976758354669,142.17788750724,150.83007500768,329.432825016776,468.426112523854,207.513475010567,57.0582750029056,175.251937508925,167.275700008519,28.3421250014434,87.2383875044425,172.896212508804,74.1370000037746,NA,412.18245002099,152.890425007785,98.5539625050187,95.9349375048854,214.910250010943,430.888050021943,112.378383339056,77.9986500039726,149.488437507612,148.709350007573
"30",323.737287516487,36.446512501856,13.9624625007111,255.666415638019,109.026850005552,24.5226875012488,255.407897888005,94.3354500048038,294.579950015002,298.479400015199,127.779212506506,104.700512505331,14.4267750007348,52.9747250026977,352.683637517959,186.803700009513,87.2035000044404,165.507400008428,125.897700006411,127.599975006497,33.7747375017197,118.872600006054,109.160950005559,95.6050500048685,401.965583353802,174.806300008902,184.026925009371,456.030475023224,551.945125028107,242.660000012357,60.8491250030986,195.99922500998,165.914612508448,23.9010750012171,79.6916625040582,192.678037509812,69.7190000035506,NA,291.021650014816,161.912775008245,88.6146875045126,85.9786625043782,238.885062512165,404.200587520582,40.2997583353858,53.9689375027477,134.464850006847,161.654012508232
"31",340.066800017317,44.2895625022556,11.2149875005709,226.71560938655,44.3599500022584,26.5971750013545,116.455980505933,107.660012505482,276.193050014065,227.780300011598,161.382712508219,49.0171500024965,33.5415500017076,38.2558750019482,243.422675012396,241.420750012294,48.129612502451,104.843141672005,139.152800007085,69.9328000035613,29.8636625015208,137.750000007014,132.707350006758,48.1670625024528,180.311650009183,115.739712505893,91.33057500465,248.22326251264,229.669912511696,203.998725010388,51.4332000026191,184.709725009406,58.1562500029621,20.0664000010222,84.3064500042932,202.902950010332,48.2179750024558,NA,258.452137513162,104.425500005318,63.0310375032098,89.3912875045523,133.804637506814,346.565312517649,37.6534416685842,45.7830750023314,89.0128625045331,116.576025005936
"32",325.825562516592,43.119800002196,16.9490000008632,248.246342200143,111.15056250566,20.8326000010607,196.761076385017,98.4382500050126,331.800750016896,257.561937513116,164.646900008383,112.146200005711,18.8433125009596,56.8802375028964,315.101200016047,349.16543751778,113.032225005756,226.788141678215,103.792750005286,68.6618250034967,26.2300375013361,141.033600007182,103.358812505263,61.9086750031526,417.072841687905,96.7210875049253,107.884800005495,264.790750013483,212.182650010804,218.750875011139,76.5688000038992,233.107375011871,171.305250008723,38.6104000019658,77.4067000039418,220.771800011242,107.584400005478,NA,457.239950023283,123.053700006266,84.9873500043277,118.893337506054,171.05025000871,335.470800017083,110.740350005639,110.35413750562,125.043300006367,132.701062506757
"33",353.564662518003,58.8012750029946,31.7559875016171,376.387039081666,167.051587508507,22.8950875011658,397.662433645252,150.380287507658,462.626500023559,279.249400014219,188.89553750962,190.525037509702,50.1630000025549,82.7222500042125,368.277287518754,454.049875023122,167.783750008543,361.879083351761,100.842200005135,161.0154000082,38.2931500019494,154.116675007848,191.835587509769,107.579250005478,716.861100036505,120.195712506121,225.019200011459,571.123100029083,433.670550022084,229.338525011679,105.405575005368,356.395025018148,263.432700013415,49.5635000025239,137.452950007,292.520912514896,205.467625010463,NA,624.197312531785,189.549500009652,133.482562506797,141.105875007185,284.280600014477,413.77008752107,158.644625008078,136.555100006953,170.616562508688,212.182537510804
"34",385.134925019615,54.7800000027893,25.0835250012773,263.073298450891,127.210250006478,18.5158500009431,161.294691508214,145.461875007407,353.547050018003,284.905000014508,194.636300009912,128.62636250655,40.6592000020702,73.935612503765,289.619712514747,272.921800013898,115.814012505898,288.291266681348,57.5650500029318,86.9124000044258,62.9791000032072,142.586325007261,152.372237507759,81.8416000041677,521.017475026532,98.4995375050158,118.028025006009,470.821137523976,235.578950011996,299.07187501523,104.830425005338,290.503775014794,195.057237509933,47.9680000024427,129.971012506618,230.577787511741,165.651200008435,NA,275.523950014035,183.040000009322,159.44580000812,142.854725007274,311.147700015844,253.636725012915,114.67320000584,174.340650008878,85.8801000043732,141.346762507199
"35",415.403912521153,52.016825002649,23.5033875011968,292.544973452401,161.994337508249,17.0806625008698,239.749880012209,122.971387506262,478.114012524348,353.521262518003,194.790200009919,295.758750015061,48.4426500024667,103.222600005256,427.705000021779,452.364137523036,162.375837508269,444.236533355955,62.1402625031633,95.7176000048739,76.914600003917,203.702800010373,189.68720000966,121.039850006164,840.10982504278,159.159862508105,243.520775012401,457.777000023312,209.661000010676,455.889600023215,132.004600006722,360.375625018351,277.580250014135,54.8685000027941,175.57223750894,281.041137514312,184.171000009379,NA,324.98955001655,221.367300011272,198.325462510099,174.36737500888,374.887387519091,259.031337513192,177.082008342351,128.336550006535,86.2157875043905,131.631712506702
"36",316.309950016108,50.6894000025812,34.6568125017649,343.830303142503,128.405025006539,23.0618875011744,348.430051517743,136.722950006962,542.204137527608,397.111800020222,131.053562506673,210.922000010741,48.9926125024951,112.046737505706,531.269937527053,500.459587525484,170.232400008668,240.088500012227,69.9090000035605,127.497600006493,90.6282375046151,164.099975008357,198.882262510127,160.23315000816,592.956691696862,238.673387512154,282.267625014375,244.780800012464,411.265912520944,423.136800021548,85.6754750043629,245.933250012524,243.772000012413,62.8947000032026,144.040062507335,297.160075015133,115.865375005899,NA,472.774037524066,288.340725014683,193.566675009857,210.979825010744,299.185562515235,268.129262513654,104.14186667197,55.9028625028474,113.090700005759,173.303487508826
"37",365.337337518603,60.6830375030905,37.1714375018929,391.214328144929,150.984325007689,23.9676125012206,452.41764752304,128.42300000654,645.181162532855,391.809187519951,193.61982500986,234.147350011923,53.3922875027185,109.57095000558,575.391000029303,501.065662525516,160.378162508168,315.298200016055,79.6996250040588,88.7238000045177,73.4717125037412,124.338100006331,204.329050010405,125.737800006403,497.226041691986,230.127050011718,466.428375023752,550.976825028057,525.856787526779,424.1832000216,71.3368000036324,279.942800014255,231.53372501179,54.9024000027959,173.733125008847,327.420487516673,80.5224250041007,NA,604.610912530793,310.67160001582,170.322550008673,157.476825008019,259.125475013195,340.911087517361,114.863616672516,56.8178250028932,155.470512507918,182.173550009277
