TreeID,PlotID,Site,Tree,Species,Canopy Class,Live/Dead,DBH (cm),Stems,Total Cores,Basal Area (cm2),basal area (m2/ha),Density (stems/ha),notes,Distance,Azimuth
SRB031,SRB,Savannah River,031,PIPA,C,LIVE,23.70,1,2,441.2,0.35105625,7.957747155,,17.06,250
SRB032,SRB,Savannah River,032,PIPA,C,LIVE,37.50,1,2,1104.5,0.87890625,7.957747155,,17.92,160
SRB033,SRB,Savannah River,033,PIPA,C,LIVE,26.20,1,2,539.1,0.429025,7.957747155,,19.63,274
SRB034,SRB,Savannah River,034,PIPA,C,LIVE,37.60,1,2,1110.4,0.8836,7.957747155,,17.11,281
SRB035,SRB,Savannah River,035,PIPA,C,LIVE,29.80,1,2,697.5,0.555025,7.957747155,,17.66,259
SRB036,SRB,Savannah River,036,PIPA,C,LIVE,25.40,1,2,506.7,0.403225,7.957747155,,14.34,306
SRB037,SRB,Savannah River,037,PIPA,C,LIVE,27.60,1,2,598.3,0.4761,7.957747155,,16.58,309
SRB038,SRB,Savannah River,038,PIPA,C,LIVE,32.50,1,2,829.6,0.66015625,7.957747155,,16.80,318
SRB039,SRB,Savannah River,039,PIPA,C,LIVE,25.50,1,2,510.7,0.40640625,7.957747155,,19.19,331
SRB040,SRB,Savannah River,040,PIPA,C,LIVE,30.00,1,2,706.9,0.5625,7.957747155,,13.18,341
SRB041,SRB,Savannah River,041,PIPA,C,LIVE,24.80,1,2,483.1,0.3844,7.957747155,,19.51,1
SRB042,SRB,Savannah River,042,PIPA,C,LIVE,30.60,1,2,735.4,0.585225,7.957747155,,16.34,53
SRB043,SRB,Savannah River,043,PIPA,C,LIVE,23.50,1,2,433.7,0.34515625,7.957747155,,19.25,52
SRB044,SRB,Savannah River,044,PIPA,C,LIVE,23.70,1,2,441.2,0.35105625,7.957747155,,14.75,55
SRB045,SRB,Savannah River,045,PIPA,C,LIVE,25.70,1,2,518.7,0.41280625,7.957747155,,17.60,76
SRB046,SRB,Savannah River,046,PIPA,C,LIVE,27.80,1,2,607.0,0.483025,7.957747155,,19.03,93
SRB047,SRB,Savannah River,047,PIPA,C,LIVE,28.80,1,2,651.4,0.5184,7.957747155,,13.77,94
SRB048,SRB,Savannah River,048,QUIN,*,DEAD,22.40,1,0,394.1,0.3136,7.957747155,"rotten, no core",14.47,126
SRB049,SRB,Savannah River,049,QUIN,*,DEAD,21.70,1,0,369.8,0.29430625,7.957747155,"rotten, no core, DBH taken at 0.5m",13.10,123
SRB050,SRB,Savannah River,050,PIPA,C,LIVE,20.60,1,2,333.3,0.265225,7.957747155,,16.31,134
SRC001,SRC,Savannah River,001,PIPA,C,LIVE,21.20,1,2,353.0,0.2809,7.957747155,,1.75,75
SRC002,SRC,Savannah River,002,PIPA,C,LIVE,27.00,1,2,572.6,0.455625,7.957747155,,8.83,75
SRC003,SRC,Savannah River,003,PIPA,*,DEAD,12.10,1,2,115.0,0.21658284,18.83490451,,10.17,72
SRC004,SRC,Savannah River,004,PIPA,I,LIVE,12.20,1,2,116.9,0.220177515,18.83490451,,10.21,75
SRC005,SRC,Savannah River,005,PIPA,C,LIVE,18.80,1,2,277.6,0.522840237,18.83490451,,10.55,80
SRC006,SRC,Savannah River,006,PIPA,C,LIVE,23.30,1,2,426.4,0.33930625,7.957747155,,10.85,90
SRC007,SRC,Savannah River,007,PIPA,C,LIVE,16.90,1,2,224.3,0.4225,18.83490451,,7.25,105
SRC008,SRC,Savannah River,008,PIPA,I,LIVE,12.60,1,2,124.7,0.234852071,18.83490451,outside rotten,11.31,127
SRC009,SRC,Savannah River,009,PIPA,I,LIVE,10.30,1,2,83.3,0.15693787,18.83490451,,10.59,127
SRC010,SRC,Savannah River,010,PIPA,C,LIVE,29.30,1,2,674.3,0.53655625,7.957747155,,10.51,140
SRC011,SRC,Savannah River,011,PIPA,C,LIVE,22.50,1,2,397.6,0.31640625,7.957747155,,11.29,158
SRC012,SRC,Savannah River,012,PIPA,C,LIVE,22.10,1,2,383.6,0.30525625,7.957747155,,6.11,133
SRC013,SRC,Savannah River,013,PIPA,C,LIVE,30.80,1,2,745.1,0.5929,7.957747155,,4.51,160
SRC014,SRC,Savannah River,014,PIPA,C,LIVE,30.00,1,4,706.9,0.5625,7.957747155,"split stem, 4 cores taken",4.42,189
SRC015,SRC,Savannah River,015,PIPA,C,LIVE,20.50,1,2,330.1,0.26265625,7.957747155,,10.51,186
SRC016,SRC,Savannah River,016,PIPA,C,LIVE,23.30,1,2,426.4,0.33930625,7.957747155,,9.86,134
SRC017,SRC,Savannah River,017,PIPA,C,LIVE,21.50,1,2,363.1,0.28890625,7.957747155,,7.79,224
SRC018,SRC,Savannah River,018,PIPA,C,LIVE,28.00,1,2,615.8,0.49,7.957747155,,7.06,244
SRC019,SRC,Savannah River,019,PIPA,I,LIVE,15.50,1,2,188.7,0.355399408,18.83490451,,4.16,249
SRC020,SRC,Savannah River,020,QUIN,S,LIVE,11.60,1,2,105.7,0.199053254,18.83490451,,2.27,266
SRC021,SRC,Savannah River,021,PIPA,C,LIVE,10.70,1,2,89.9,0.169363905,18.83490451,,1.64,135
SRC022,SRC,Savannah River,022,PIPA,C,LIVE,22.50,1,2,397.6,0.31640625,7.957747155,,3.37,268
SRC023,SRC,Savannah River,023,QUIN,S,LIVE,18.00,1,2,254.5,0.479289941,18.83490451,heart rot,10.54,260
SRC024,SRC,Savannah River,024,QUIN,S,LIVE,22.50,1,2,397.6,0.31640625,7.957747155,heart rot,10.07,260
SRC025,SRC,Savannah River,025,QUIN,S,LIVE,21.40,1,0,359.7,0.286225,7.957747155,"heart rot, no core",10.23,263
SRC026,SRC,Savannah River,026,PIPA,*,DEAD,18.10,1,2,257.3,0.484630178,18.83490451,,10.27,305
SRC027,SRC,Savannah River,027,PIPA,C,LIVE,14.10,1,2,156.1,0.294097633,18.83490451,,7.47,315
SRC028,SRC,Savannah River,028,PIPA,C,LIVE,20.60,1,2,333.3,0.265225,7.957747155,,3.83,311
SRC029,SRC,Savannah River,029,PIPA,I,LIVE,15.20,1,2,181.5,0.341775148,18.83490451,,2.52,251
SRC030,SRC,Savannah River,030,PIPA,I,LIVE,12.90,1,2,130.7,0.246168639,18.83490451,,9.69,334
SRC031,SRC,Savannah River,031,PIPA,C,LIVE,27.40,1,2,589.6,0.469225,7.957747155,,9.42,324
SRC032,SRC,Savannah River,032,PIPA,C,LIVE,33.80,1,2,897.3,0.714025,7.957747155,,4.97,9
SRC033,SRC,Savannah River,033,PIPA,C,LIVE,12.90,1,2,130.7,0.246168639,18.83490451,,8.05,20
SRC034,SRC,Savannah River,034,PIPA,I,LIVE,14.00,1,2,153.9,0.289940828,18.83490451,,12.45,37
SRC035,SRC,Savannah River,035,PIPA,C,LIVE,38.80,1,2,1182.4,0.9409,7.957747155,,12.16,35
WCA001,WCA,Willow Creek,001,ACSA,C,LIVE,26.40,1,2,547.4,0.4356,7.957747155,,4.89,219
WCA002,WCA,Willow Creek,002,ACSA,S,LIVE,11.50,1,2,103.9,0.195636095,18.83490451,,7.32,190
WCA003,WCA,Willow Creek,003,ACSA,C,LIVE,24.00,1,2,452.4,0.36,7.957747155,,8.36,192
WCA004,WCA,Willow Creek,004,ACSA,C,LIVE,29.90,1,2,702.2,0.55875625,7.957747155,,6.75,177
WCA005,WCA,Willow Creek,005,TIAM,C,LIVE,22.20,1,2,387.1,0.308025,7.957747155,,9.27,176
WCA006,WCA,Willow Creek,006,TIAM,C,LIVE,26.70,1,2,559.9,0.44555625,7.957747155,,9.86,175
WCA007,WCA,Willow Creek,007,ACSA,C,LIVE,27.50,1,2,594.0,0.47265625,7.957747155,wound,15.55,174
WCA008,WCA,Willow Creek,008,ACSA,C,LIVE,26.10,1,2,535.0,0.42575625,7.957747155,,17.94,181
WCA009,WCA,Willow Creek,009,TIAM,C,LIVE,31.70,1,2,789.2,0.62805625,7.957747155,,17.62,167
WCA010,WCA,Willow Creek,010,TIAM,C,LIVE,38.00,1,2,1134.1,0.9025,7.957747155,,17.97,165
WCA011,WCA,Willow Creek,011,TIAM,C,LIVE,35.80,1,2,1006.6,0.801025,7.957747155,,18.70,166
WCA012,WCA,Willow Creek,012,TIAM,C,LIVE,26.60,1,2,555.7,0.442225,7.957747155,,12.89,148
WCA013,WCA,Willow Creek,013,ACSA,C,LIVE,27.80,1,2,607.0,0.483025,7.957747155,,9.37,135
WCA014,WCA,Willow Creek,014,ACSA,C,LIVE,28.00,1,2,615.8,0.49,7.957747155,,17.58,132
WCA015,WCA,Willow Creek,015,ACSA,C,LIVE,23.10,1,2,419.1,0.33350625,7.957747155,,17.68,125
WCA016,WCA,Willow Creek,016,ACSA,C,LIVE,21.40,1,2,359.7,0.286225,7.957747155,,17.43,125
WCA017,WCA,Willow Creek,017,TIAM,C,LIVE,25.50,1,2,510.7,0.40640625,7.957747155,,12.66,125
WCA018,WCA,Willow Creek,018,ACSA,C,LIVE,33.10,1,2,860.5,0.68475625,7.957747155,,13.22,104
WCA019,WCA,Willow Creek,019,ACSA,I,LIVE,11.80,1,2,109.4,0.205976331,18.83490451,,9.79,90
WCA020,WCA,Willow Creek,020,TIAM,C,LIVE,34.20,1,2,918.6,0.731025,7.957747155,,11.79,73
WCA021,WCA,Willow Creek,021,TIAM,C,LIVE,34.70,1,2,945.7,0.75255625,7.957747155,,16.10,69
WCA022,WCA,Willow Creek,022,TIAM,C,LIVE,39.50,1,2,1225.4,0.97515625,7.957747155,,15.92,66
WCA023,WCA,Willow Creek,023,TIAM,C,LIVE,32.30,1,2,819.4,0.65205625,7.957747155,,14.30,43
WCA024,WCA,Willow Creek,024,ACSA,I,LIVE,23.30,1,2,426.4,0.33930625,7.957747155,,8.64,47
WCA025,WCA,Willow Creek,025,TIAM,C,LIVE,36.20,1,2,1029.2,0.819025,7.957747155,,4.37,19
WCA026,WCA,Willow Creek,026,TIAM,C,LIVE,29.70,1,2,692.8,0.55130625,7.957747155,,11.13,8
WCA027,WCA,Willow Creek,027,TIAM,C,LIVE,26.40,1,2,547.4,0.4356,7.957747155,,11.30,6
WCA028,WCA,Willow Creek,028,ACSA,C,LIVE,23.70,1,2,441.2,0.35105625,7.957747155,,18.59,1
WCA029,WCA,Willow Creek,029,ACSA,C,LIVE,27.60,1,2,598.3,0.4761,7.957747155,,10.25,322
WCA030,WCA,Willow Creek,030,ACSA,C,LIVE,32.70,1,2,839.8,0.66830625,7.957747155,,5.41,330
WCA031,WCA,Willow Creek,031,ACSA,C,LIVE,24.70,1,2,479.2,0.38130625,7.957747155,wound,13.63,312
WCA032,WCA,Willow Creek,032,ACSA,C,LIVE,25.10,1,2,494.8,0.39375625,7.957747155,,19.10,308
WCA033,WCA,Willow Creek,033,ACSA,C,LIVE,25.90,1,1,526.9,0.41925625,7.957747155,no b core,18.45,288
WCA034,WCA,Willow Creek,034,ACSA,C,LIVE,23.40,1,2,430.1,0.342225,7.957747155,,13.88,293
WCA035,WCA,Willow Creek,035,TIAM,C,LIVE,30.30,1,2,721.1,0.57380625,7.957747155,,10.30,300
WCA036,WCA,Willow Creek,036,ACSA,C,LIVE,24.80,1,2,483.1,0.3844,7.957747155,,7.55,283
WCA037,WCA,Willow Creek,037,ACSA,C,LIVE,10.90,1,2,93.3,0.175754438,18.83490451,,7.48,282
WCA038,WCA,Willow Creek,038,ACSA,C,LIVE,26.00,1,2,530.9,0.4225,7.957747155,,16.61,252
WCA039,WCA,Willow Creek,039,QURU,D,LIVE,74.80,1,2,4394.3,3.4969,7.957747155,wound bulge,17.63,226
WCA040,WCA,Willow Creek,040,ACSA,C,LIVE,25.80,1,2,522.8,0.416025,7.957747155,,17.65,205
WCB001,WCB,Willow Creek,001,ACSA,C,LIVE,20.70,1,2,336.5,0.26780625,7.957747155,,3.45,180
WCB002,WCB,Willow Creek,002,TIAM,C,LIVE,28.10,1,2,620.2,0.49350625,7.957747155,,6.34,193
WCB003,WCB,Willow Creek,003,TIAM,C,LIVE,32.20,1,2,814.3,0.648025,7.957747155,,6.04,198
WCB004,WCB,Willow Creek,004,TIAM,C,LIVE,25.80,1,2,522.8,0.416025,7.957747155,,11.64,180
WCB005,WCB,Willow Creek,005,TIAM,C,LIVE,29.50,1,2,683.5,0.54390625,7.957747155,,12.08,179
WCB006,WCB,Willow Creek,006,ACSA,I,LIVE,22.70,1,2,404.7,0.32205625,7.957747155,,17.15,157
WCB007,WCB,Willow Creek,007,TIAM,C,LIVE,28.40,1,2,633.5,0.5041,7.957747155,"little canopy, logging whack?",13.45,135
WCB008,WCB,Willow Creek,008,TIAM,C,LIVE,29.20,1,2,669.7,0.5329,7.957747155,,9.38,150
WCB009,WCB,Willow Creek,009,TIAM,C,LIVE,25.80,1,2,522.8,0.416025,7.957747155,,7.15,120
WCB010,WCB,Willow Creek,010,TIAM,C,LIVE,34.00,1,2,907.9,0.7225,7.957747155,,10.67,105
WCB011,WCB,Willow Creek,011,TIAM,C,LIVE,31.90,1,2,799.2,0.63600625,7.957747155,wound whack,16.79,100
WCB012,WCB,Willow Creek,012,TIAM,C,LIVE,29.50,1,2,683.5,0.54390625,7.957747155,,15.68,95
WCB013,WCB,Willow Creek,013,ACSA,C,LIVE,28.80,1,2,651.4,0.5184,7.957747155,,15.42,65
WCB014,WCB,Willow Creek,014,TIAM,C,LIVE,39.70,1,2,1237.9,0.98505625,7.957747155,,8.22,60
WCB015,WCB,Willow Creek,015,ACSA,C,LIVE,30.20,1,2,716.3,0.570025,7.957747155,"wound, eating a split stem",13.37,44
WCB016,WCB,Willow Creek,016,TIAM,C,LIVE,30.00,1,2,706.9,0.5625,7.957747155,,11.64,35
WCB017,WCB,Willow Creek,017,ACSA,C,LIVE,23.00,1,2,415.5,0.330625,7.957747155,,17.69,23
WCB018,WCB,Willow Creek,018,TIAM,C,LIVE,23.70,1,2,441.2,0.35105625,7.957747155,,5.10,31
WCB019,WCB,Willow Creek,019,ACSA,I,LIVE,11.00,1,2,95.0,0.178994083,18.83490451,,3.40,3
WCB020,WCB,Willow Creek,020,ACSA,S,LIVE,12.10,1,2,115.0,0.21658284,18.83490451,,11.10,10
WCB021,WCB,Willow Creek,021,TIAM,C,LIVE,42.40,1,2,1412.0,1.1236,7.957747155,,13.10,2
WCB022,WCB,Willow Creek,022,TIAM,C,LIVE,36.60,1,2,1052.1,0.837225,7.957747155,,13.65,2
WCB023,WCB,Willow Creek,023,TIAM,C,LIVE,42.30,1,2,1405.3,1.11830625,7.957747155,,19.30,345
WCB024,WCB,Willow Creek,024,ACSA,I,LIVE,22.50,1,2,397.6,0.31640625,7.957747155,,13.85,328
WCB025,WCB,Willow Creek,025,ACSA,C,LIVE,31.00,1,2,754.8,0.600625,7.957747155,,9.35,348
WCB026,WCB,Willow Creek,026,ACSA,*,DEAD,28.50,1,2,637.9,0.50765625,7.957747155,,4.91,328
WCB027,WCB,Willow Creek,027,ACSA,C,LIVE,28.30,1,2,629.0,0.50055625,7.957747155,,9.10,315
WCB028,WCB,Willow Creek,028,TIAM,C,LIVE,30.40,1,2,725.8,0.5776,7.957747155,,18.20,295
WCB029,WCB,Willow Creek,029,ACSA,C,LIVE,27.00,1,2,572.6,0.455625,7.957747155,,13.24,297
WCB030,WCB,Willow Creek,030,TIAM,C,LIVE,35.40,1,2,984.2,0.783225,7.957747155,,17.70,286
WCB031,WCB,Willow Creek,031,ACSA,C,LIVE,26.80,1,2,564.1,0.4489,7.957747155,,15.88,257
WCB032,WCB,Willow Creek,032,ACSA,C,LIVE,25.30,1,2,502.7,0.40005625,7.957747155,,14.45,265
WCB033,WCB,Willow Creek,033,TIAM,C,LIVE,29.20,1,2,669.7,0.5329,7.957747155,,10.81,263
WCB034,WCB,Willow Creek,034,TIAM,C,LIVE,34.90,1,2,956.6,0.76125625,7.957747155,,5.89,240
WCB035,WCB,Willow Creek,035,TIAM,C,LIVE,23.00,1,2,415.5,0.330625,7.957747155,,8.95,239
WCB036,WCB,Willow Creek,036,ACSA,I,LIVE,18.00,1,2,254.5,0.479289941,18.83490451,,12.35,232
WCB037,WCB,Willow Creek,037,TIAM,C,LIVE,41.50,1,2,1352.7,1.07640625,7.957747155,,16.52,227
WCB038,WCB,Willow Creek,038,TIAM,C,LIVE,28.30,1,2,629.0,0.50055625,7.957747155,,19.50,202
WCB039,WCB,Willow Creek,039,TIAM,C,LIVE,20.80,1,2,339.8,0.2704,7.957747155,small canopy,19.52,200
WCB040,WCB,Willow Creek,040,TIAM,C,LIVE,29.50,1,2,683.5,0.54390625,7.957747155,,15.53,195
WCB041,WCB,Willow Creek,041,TIAM,C,LIVE,31.00,1,2,754.8,0.600625,7.957747155,BUTT ROT,8.65,215
WCC001,WCC,Willow Creek,001,ACSA,C,LIVE,18.90,1,2,280.6,0.52841716,18.83490451,,1.22,145
WCC002,WCC,Willow Creek,002,FRAM,C,LIVE,33.00,1,2,855.3,0.680625,7.957747155,"MDS 27H4, WCR1 22",6.22,187
WCC003,WCC,Willow Creek,003,TIAM,C,LIVE,25.50,1,2,510.7,0.40640625,7.957747155,,9.29,170
WCC004,WCC,Willow Creek,004,TIAM,C,LIVE,30.10,1,2,711.6,0.56625625,7.957747155,,8.49,171
WCC005,WCC,Willow Creek,005,ACSA,C,LIVE,29.00,1,2,660.5,0.525625,7.957747155,,11.39,173
WCC006,WCC,Willow Creek,006,ACSA,I,LIVE,25.80,1,2,522.8,0.416025,7.957747155,,16.77,176
WCC007,WCC,Willow Creek,007,ACSA,C,LIVE,25.60,1,2,514.7,0.4096,7.957747155,,17.62,155
WCC008,WCC,Willow Creek,008,ACSA,C,LIVE,25.90,1,2,526.9,0.41925625,7.957747155,,15.39,151
WCC009,WCC,Willow Creek,009,ACSA,C,LIVE,23.70,1,2,441.2,0.35105625,7.957747155,,17.67,140
WCC010,WCC,Willow Creek,010,TIAM,C,LIVE,32.30,1,2,819.4,0.65205625,7.957747155,,14.78,133
WCC011,WCC,Willow Creek,011,ACSA,C,LIVE,20.60,1,2,333.3,0.265225,7.957747155,,19.33,125
WCC012,WCC,Willow Creek,012,TIAM,C,LIVE,46.00,1,2,1661.9,1.3225,7.957747155,,8.58,124
WCC013,WCC,Willow Creek,013,ACSA,C,LIVE,18.50,1,2,268.8,0.506286982,18.83490451,,18.50,137
WCC014,WCC,Willow Creek,014,ACSA,I,LIVE,24.90,1,2,487.0,0.38750625,7.957747155,,24.90,107
WCC015,WCC,Willow Creek,015,ACSA,I,LIVE,21.90,1,2,376.7,0.29975625,7.957747155,,21.90,112
WCC016,WCC,Willow Creek,016,TIAM,C,LIVE,28.10,1,2,620.2,0.49350625,7.957747155,"MDS21#4, sapflow sensor",28.10,114
WCC017,WCC,Willow Creek,017,ACSA,C,LIVE,25.90,1,2,526.9,0.41925625,7.957747155,MDS 21#3,25.90,100
WCC018,WCC,Willow Creek,018,TIAM,C,LIVE,31.50,1,2,779.3,0.62015625,7.957747155,,31.50,82
WCC019,WCC,Willow Creek,019,TIAM,C,LIVE,32.10,1,2,809.3,0.64400625,7.957747155,MDS21#2,32.10,87
WCC020,WCC,Willow Creek,020,TIAM,C,LIVE,29.80,1,2,697.5,0.555025,7.957747155,,29.80,87
WCC021,WCC,Willow Creek,021,TIAM,I,LIVE,24.00,1,2,452.4,0.36,7.957747155,,24.00,83
WCC022,WCC,Willow Creek,022,FRAM,C,LIVE,32.10,1,2,809.3,0.64400625,7.957747155,564(11) sapflow,32.10,90
WCC023,WCC,Willow Creek,023,TIAM,C,LIVE,36.80,1,2,1063.6,0.8464,7.957747155,butt rot,36.80,65
WCC024,WCC,Willow Creek,024,ACSA,S,LIVE,14.20,1,2,158.4,0.298284024,18.83490451,,14.20,60
WCC025,WCC,Willow Creek,025,ACSA,S,LIVE,11.50,1,2,103.9,0.195636095,18.83490451,,11.50,57
WCC026,WCC,Willow Creek,026,TIAM,*,DEAD,32.60,1,0,834.7,0.664225,7.957747155,"rotten, no core",31.60,70
WCC027,WCC,Willow Creek,027,TIAM,C,LIVE,39.80,1,2,1244.1,0.990025,7.957747155,,39.80,65
WCC028,WCC,Willow Creek,028,ACSA,I,LIVE,28.20,1,2,624.6,0.497025,7.957747155,"(14)372, sapflow",28.20,67
WCC029,WCC,Willow Creek,029,ACSA,I,LIVE,15.40,1,2,186.3,0.350828402,18.83490451,,15.40,48
WCC030,WCC,Willow Creek,030,FRAM,C,LIVE,27.60,1,0,598.3,0.4761,7.957747155,"blue, no core",27.60,40
WCC031,WCC,Willow Creek,031,FRAM,C,LIVE,24.90,1,0,487.0,0.38750625,7.957747155,"blue, no core",24.90,25
WCC032,WCC,Willow Creek,032,ACSA,C,LIVE,26.20,1,2,539.1,0.429025,7.957747155,,26.20,23
WCC033,WCC,Willow Creek,033,ACSA,C,LIVE,28.70,1,2,646.9,0.51480625,7.957747155,"(13) 905, sap flow",28.70,22
WCC034,WCC,Willow Creek,034,FRAM,C,LIVE,35.20,1,2,973.1,0.7744,7.957747155,,35.20,17
WCC035,WCC,Willow Creek,035,ACSA,S,LIVE,10.20,1,2,81.7,0.153905325,18.83490451,,10.20,40
WCC036,WCC,Willow Creek,036,FRAM,*,DEAD,18.80,1,2,277.6,0.522840237,18.83490451,,18.80,10
WCC037,WCC,Willow Creek,037,TIAM,C,LIVE,34.30,1,2,924.0,0.73530625,7.957747155,(12)594,34.30,14
WCC038,WCC,Willow Creek,038,ACSA,I,LIVE,20.40,1,2,326.9,0.2601,7.957747155,,20.40,1
WCC039,WCC,Willow Creek,039,ACSA,I,LIVE,15.70,1,2,193.6,0.364630178,18.83490451,,15.70,330
WCC040,WCC,Willow Creek,040,ACSA,C,LIVE,31.80,1,2,794.2,0.632025,7.957747155,"(10)595, split w/ 40",31.80,300
WCC041,WCC,Willow Creek,041,ACSA,C,LIVE,20.80,1,2,339.8,0.2704,7.957747155,MDS22#2,1.79,290
WCC042,WCC,Willow Creek,042,ACSA,S,LIVE,16.30,1,2,208.7,0.393032544,18.83490451,,6.39,310
WCC043,WCC,Willow Creek,043,ACSA,I,LIVE,16.50,1,2,213.8,0.402736686,18.83490451,,8.09,330
WCC044,WCC,Willow Creek,044,ACSA,C,LIVE,26.80,1,2,564.1,0.4489,7.957747155,,11.37,340
WCC045,WCC,Willow Creek,045,ACSA,C,LIVE,23.00,1,2,415.5,0.330625,7.957747155,,11.85,341
WCC046,WCC,Willow Creek,046,ACSA,C,LIVE,29.20,1,2,669.7,0.5329,7.957747155,,17.83,3
WCC047,WCC,Willow Creek,047,ACSA,C,LIVE,29.80,1,2,697.5,0.555025,7.957747155,,19.04,329
WCC048,WCC,Willow Creek,048,TIAM,C,LIVE,31.50,1,2,779.3,0.62015625,7.957747155,,13.99,330
WCC049,WCC,Willow Creek,049,TIAM,C,LIVE,30.00,1,2,706.9,0.5625,7.957747155,,13.22,328
WCC050,WCC,Willow Creek,050,ACSA,C,LIVE,28.60,1,2,642.4,0.511225,7.957747155,,11.45,315
WCC051,WCC,Willow Creek,051,ACSA,C,LIVE,29.00,1,2,660.5,0.525625,7.957747155,,16.85,305
WCC052,WCC,Willow Creek,052,ACSA,C,LIVE,21.00,1,2,346.4,0.275625,7.957747155,,17.32,320
WCC053,WCC,Willow Creek,053,TIAM,C,LIVE,34.90,1,2,956.6,0.76125625,7.957747155,,17.77,280
WCC054,WCC,Willow Creek,054,TIAM,C,LIVE,21.50,1,2,363.1,0.28890625,7.957747155,,12.33,277
WCC055,WCC,Willow Creek,055,ACSA,I,LIVE,18.40,1,2,265.9,0.500828402,18.83490451,,7.88,284
WCC056,WCC,Willow Creek,056,TIAM,C,LIVE,32.30,1,2,819.4,0.65205625,7.957747155,MDS22#1,6.40,272
WCC057,WCC,Willow Creek,057,TIAM,C,LIVE,38.60,1,2,1170.2,0.931225,7.957747155,,6.12,275
WCC058,WCC,Willow Creek,058,ACSA,C,LIVE,27.80,1,2,607.0,0.483025,7.957747155,,10.15,265
WCC059,WCC,Willow Creek,059,FRAM,C,LIVE,27.00,1,2,572.6,0.455625,7.957747155,,12.67,260
WCC060,WCC,Willow Creek,060,TIAM,C,LIVE,20.90,1,2,343.1,0.27300625,7.957747155,,15.81,267
WCC061,WCC,Willow Creek,061,ACSA,C,LIVE,37.00,1,2,1075.2,0.855625,7.957747155,GNARLY,19.44,260
WCC062,WCC,Willow Creek,062,FRAM,C,LIVE,43.20,1,2,1465.7,1.1664,7.957747155,,17.63,258
WCC063,WCC,Willow Creek,063,TIAM,C,LIVE,23.60,1,2,437.4,0.3481,7.957747155,,19.30,245
WCC064,WCC,Willow Creek,064,TIAM,*,DEAD,20.30,1,2,323.7,0.25755625,7.957747155,,18.10,247
WCC065,WCC,Willow Creek,065,TIAM,C,LIVE,28.50,1,2,637.9,0.50765625,7.957747155,,19.50,232
WCC066,WCC,Willow Creek,066,TIAM,C,LIVE,33.80,1,2,897.3,0.714025,7.957747155,,19.00,230
WCC067,WCC,Willow Creek,067,TIAM,C,LIVE,24.90,1,2,487.0,0.38750625,7.957747155,,17.00,222
WCC068,WCC,Willow Creek,068,ACSA,I,LIVE,12.29,1,2,118.6,0.223438018,18.83490451,,12.29,225
WCC069,WCC,Willow Creek,069,TIAM,C,LIVE,24.30,1,2,463.8,0.36905625,7.957747155,,11.70,223
WCC070,WCC,Willow Creek,070,ACSA,C,LIVE,27.30,1,2,585.3,0.46580625,7.957747155,"MDS22#3, close bu separate",6.15,218
WCC071,WCC,Willow Creek,071,TIAM,C,LIVE,22.70,1,2,404.7,0.32205625,7.957747155,,6.45,217
WCC072,WCC,Willow Creek,072,ACSA,C,LIVE,23.10,1,2,419.1,0.33350625,7.957747155,,12.51,190
WCC073,WCC,Willow Creek,073,ACSA,C,LIVE,24.10,1,2,456.2,0.36300625,7.957747155,,13.70,203
WCC074,WCC,Willow Creek,074,ACSA,C,LIVE,20.90,1,2,343.1,0.27300625,7.957747155,,18.07,204
VLF001,VLF,Valles Caldera Lower,001,PIPO,NA,LIVE,22.9,1,2,411.9,2.860,69.44444444,SQUARE PLOT BASED SAMPLING METHOD.  BEFORE NEIL,NA,NA
VLF002,VLF,Valles Caldera Lower,002,PIPO,NA,LIVE,12.1,1,2,115.0,0.799,69.44444444,,NA,NA
VLF003,VLF,Valles Caldera Lower,003,PIPO,NA,LIVE,15.9,1,2,198.6,1.379,69.44444444,,NA,NA
VLF004,VLF,Valles Caldera Lower,004,PIPO,NA,LIVE,24.8,1,2,483.1,3.355,69.44444444,,NA,NA
VLF005,VLF,Valles Caldera Lower,005,PIPO,NA,LIVE,21.2,1,2,353.0,2.451,69.44444444,,NA,NA
VLF006,VLF,Valles Caldera Lower,006,PIPO,NA,LIVE,13.2,1,2,136.8,0.950,69.44444444,,NA,NA
VLF007,VLF,Valles Caldera Lower,007,PIPO,NA,LIVE,26.7,1,2,559.9,3.888,69.44444444,,NA,NA
VLF008,VLF,Valles Caldera Lower,008,PIPO,NA,LIVE,21.1,1,2,349.7,2.428,69.44444444,,NA,NA
VLF009,VLF,Valles Caldera Lower,009,PIPO,NA,LIVE,28.1,1,2,620.2,4.307,69.44444444,,NA,NA
VLF010,VLF,Valles Caldera Lower,010,PIPO,NA,LIVE,21.7,1,2,369.8,2.568,69.44444444,,NA,NA
VLF011,VLF,Valles Caldera Lower,011,PIPO,NA,LIVE,28.9,1,2,656.0,4.555,69.44444444,,NA,NA
VLF012,VLF,Valles Caldera Lower,012,PIPO,NA,LIVE,26,1,2,530.9,3.687,69.44444444,,NA,NA
VLF013,VLF,Valles Caldera Lower,013,PIPO,NA,LIVE,15.5,1,2,188.7,1.310,69.44444444,,NA,NA
VLF014,VLF,Valles Caldera Lower,014,PIPO,NA,LIVE,20.4,1,2,326.9,2.270,69.44444444,,NA,NA
